date,year,month,arrest,protest,legalaction,disaster,censor,electionactivity,electionirregularities,activism,martiallaw,cooperate,coup,violencenonlethal,violencelethal,corruption,legalchange,mobilizesecurity,purge,threaten,raid,-999,defamationcase,total_articles,arrestNorm,protestNorm,legalactionNorm,disasterNorm,censorNorm,electionactivityNorm,electionirregularitiesNorm,activismNorm,martiallawNorm,cooperateNorm,coupNorm,violencenonlethalNorm,violencelethalNorm,corruptionNorm,legalchangeNorm,mobilizesecurityNorm,purgeNorm,threatenNorm,raidNorm,-999Norm,defamationcaseNorm,ncr_arrest,ncr_protest,ncr_legalaction,ncr_disaster,ncr_censor,ncr_electionactivity,ncr_electionirregularities,ncr_activism,ncr_martiallaw,ncr_cooperate,ncr_coup,ncr_violencenonlethal,ncr_violencelethal,ncr_corruption,ncr_legalchange,ncr_mobilizesecurity,ncr_purge,ncr_threaten,ncr_raid,ncr_-999,ncr_defamationcase,ncr_total_articles,ncr_arrestNorm,ncr_protestNorm,ncr_legalactionNorm,ncr_disasterNorm,ncr_censorNorm,ncr_electionactivityNorm,ncr_electionirregularitiesNorm,ncr_activismNorm,ncr_martiallawNorm,ncr_cooperateNorm,ncr_coupNorm,ncr_violencenonlethalNorm,ncr_violencelethalNorm,ncr_corruptionNorm,ncr_legalchangeNorm,ncr_mobilizesecurityNorm,ncr_purgeNorm,ncr_threatenNorm,ncr_raidNorm,ncr_-999Norm,ncr_defamationcaseNorm
2012-01-01,2012,1,2,2,12,0,0,4,0,3,0,0,1,1,0,19,4,0,5,1,1,92,1,137,0.0062111801242236,0.0062111801242236,0.0372670807453416,0.0,0.0,0.0124223602484472,0.0,0.0093167701863354,0.0,0.0,0.0031055900621118,0.0031055900621118,0.0,0.0590062111801242,0.0124223602484472,0.0,0.015527950310559,0.0031055900621118,0.0031055900621118,0.2857142857142857,0.0031055900621118,2,1,11,0,0,0,0,0,0,3,0,0,1,4,1,0,1,4,0,155,2,179,0.0062111801242236,0.0031055900621118,0.0341614906832298,0.0,0.0,0.0,0.0,0.0,0.0,0.0093167701863354,0.0,0.0,0.0031055900621118,0.0124223602484472,0.0031055900621118,0.0,0.0031055900621118,0.0124223602484472,0.0,0.4813664596273292,0.0062111801242236
2012-02-01,2012,2,2,2,3,0,0,9,0,0,0,5,0,0,1,5,3,1,6,2,1,115,0,154,0.0053619302949061,0.0053619302949061,0.0080428954423592,0.0,0.0,0.0241286863270777,0.0,0.0,0.0,0.0134048257372654,0.0,0.0,0.002680965147453,0.0134048257372654,0.0080428954423592,0.002680965147453,0.0160857908847185,0.0053619302949061,0.002680965147453,0.3083109919571045,0.0,2,1,6,5,0,1,0,0,0,0,0,1,1,4,2,0,1,0,1,183,0,204,0.0053619302949061,0.002680965147453,0.0160857908847185,0.0134048257372654,0.0,0.002680965147453,0.0,0.0,0.0,0.0,0.0,0.002680965147453,0.002680965147453,0.0107238605898123,0.0053619302949061,0.0,0.002680965147453,0.0,0.002680965147453,0.4906166219839142,0.0
2012-03-01,2012,3,3,4,9,1,0,2,1,2,0,2,0,1,0,9,9,2,0,2,0,95,0,139,0.0086455331412103,0.0115273775216138,0.0259365994236311,0.0028818443804034,0.0,0.0057636887608069,0.0028818443804034,0.0057636887608069,0.0,0.0057636887608069,0.0,0.0028818443804034,0.0,0.0259365994236311,0.0259365994236311,0.0057636887608069,0.0,0.0057636887608069,0.0,0.2737752161383285,0.0,4,5,3,1,0,1,0,0,0,1,0,2,2,2,2,1,0,0,0,185,0,208,0.0115273775216138,0.0144092219020172,0.0086455331412103,0.0028818443804034,0.0,0.0028818443804034,0.0,0.0,0.0,0.0028818443804034,0.0,0.0057636887608069,0.0057636887608069,0.0057636887608069,0.0057636887608069,0.0028818443804034,0.0,0.0,0.0,0.5331412103746398,0.0
2012-04-01,2012,4,2,1,8,0,0,4,0,1,0,5,0,1,0,11,4,1,4,2,0,89,1,126,0.0061162079510703,0.0030581039755351,0.0244648318042813,0.0,0.0,0.0122324159021406,0.0,0.0030581039755351,0.0,0.0152905198776758,0.0,0.0030581039755351,0.0,0.0336391437308868,0.0122324159021406,0.0030581039755351,0.0122324159021406,0.0061162079510703,0.0,0.2721712538226299,0.0030581039755351,10,0,11,0,0,0,0,1,0,4,0,1,3,8,4,0,2,0,1,163,2,201,0.0305810397553516,0.0,0.0336391437308868,0.0,0.0,0.0,0.0,0.0030581039755351,0.0,0.0122324159021406,0.0,0.0030581039755351,0.0091743119266055,0.0244648318042813,0.0122324159021406,0.0,0.0061162079510703,0.0,0.0030581039755351,0.4984709480122324,0.0061162079510703
2012-05-01,2012,5,2,3,15,0,0,7,0,0,0,5,0,0,0,19,12,0,12,4,0,71,0,141,0.0056980056980056,0.0085470085470085,0.0427350427350427,0.0,0.0,0.0199430199430199,0.0,0.0,0.0,0.0142450142450142,0.0,0.0,0.0,0.0541310541310541,0.0341880341880341,0.0,0.0341880341880341,0.0113960113960113,0.0,0.2022792022792023,0.0,0,0,16,0,0,0,0,0,0,4,0,1,3,7,2,0,0,2,0,182,0,210,0.0,0.0,0.0455840455840455,0.0,0.0,0.0,0.0,0.0,0.0,0.0113960113960113,0.0,0.0028490028490028,0.0085470085470085,0.0199430199430199,0.0056980056980056,0.0,0.0,0.0056980056980056,0.0,0.5185185185185185,0.0
2012-06-01,2012,6,3,4,15,0,2,11,1,3,0,7,1,1,1,8,8,0,2,7,1,77,1,147,0.0089285714285714,0.0119047619047619,0.0446428571428571,0.0,0.0059523809523809,0.0327380952380952,0.0029761904761904,0.0089285714285714,0.0,0.0208333333333333,0.0029761904761904,0.0029761904761904,0.0029761904761904,0.0238095238095238,0.0238095238095238,0.0,0.0059523809523809,0.0208333333333333,0.0029761904761904,0.2291666666666666,0.0029761904761904,2,4,5,2,0,0,0,0,0,1,0,1,0,2,6,0,1,2,0,164,3,188,0.0059523809523809,0.0119047619047619,0.0148809523809523,0.0059523809523809,0.0,0.0,0.0,0.0,0.0,0.0029761904761904,0.0,0.0029761904761904,0.0,0.0059523809523809,0.0178571428571428,0.0,0.0029761904761904,0.0059523809523809,0.0,0.4880952380952381,0.0089285714285714
2012-07-01,2012,7,1,4,6,0,1,5,2,1,0,1,0,0,0,6,11,1,5,4,0,85,0,132,0.002840909090909,0.0113636363636363,0.0170454545454545,0.0,0.002840909090909,0.0142045454545454,0.0056818181818181,0.002840909090909,0.0,0.002840909090909,0.0,0.0,0.0,0.0170454545454545,0.03125,0.002840909090909,0.0142045454545454,0.0113636363636363,0.0,0.2414772727272727,0.0,4,1,8,0,0,0,0,0,0,2,0,3,0,4,7,1,0,3,0,191,0,220,0.0113636363636363,0.002840909090909,0.0227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0056818181818181,0.0,0.0085227272727272,0.0,0.0113636363636363,0.0198863636363636,0.002840909090909,0.0,0.0085227272727272,0.0,0.5426136363636364,0.0
2012-08-01,2012,8,7,2,14,0,1,0,0,0,0,4,0,0,3,13,9,1,7,3,3,129,0,192,0.0165484633569739,0.0047281323877068,0.0330969267139479,0.0,0.0023640661938534,0.0,0.0,0.0,0.0,0.0094562647754137,0.0,0.0,0.0070921985815602,0.0307328605200945,0.0212765957446808,0.0023640661938534,0.0165484633569739,0.0070921985815602,0.0070921985815602,0.3049645390070922,0.0,6,2,11,7,0,0,0,0,1,2,0,2,4,5,6,2,2,0,1,184,0,230,0.0141843971631205,0.0047281323877068,0.0260047281323877,0.0165484633569739,0.0,0.0,0.0,0.0,0.0023640661938534,0.0047281323877068,0.0,0.0047281323877068,0.0094562647754137,0.0118203309692671,0.0141843971631205,0.0047281323877068,0.0047281323877068,0.0,0.0023640661938534,0.4349881796690307,0.0
2012-09-01,2012,9,3,4,12,0,3,9,1,3,0,5,2,2,0,12,9,3,9,6,0,139,0,219,0.0066225165562913,0.0088300220750551,0.0264900662251655,0.0,0.0066225165562913,0.0198675496688741,0.0022075055187637,0.0066225165562913,0.0,0.0110375275938189,0.0044150110375275,0.0044150110375275,0.0,0.0264900662251655,0.0198675496688741,0.0066225165562913,0.0198675496688741,0.0132450331125827,0.0,0.3068432671081678,0.0,2,1,6,2,0,0,0,0,0,2,0,0,0,3,1,1,1,0,0,217,0,234,0.0044150110375275,0.0022075055187637,0.0132450331125827,0.0044150110375275,0.0,0.0,0.0,0.0,0.0,0.0044150110375275,0.0,0.0,0.0,0.0066225165562913,0.0022075055187637,0.0022075055187637,0.0022075055187637,0.0,0.0,0.4790286975717439,0.0
2012-10-01,2012,10,2,5,18,0,1,11,1,2,0,4,0,6,0,34,5,2,5,5,0,96,0,181,0.0044943820224719,0.0112359550561797,0.0404494382022471,0.0,0.0022471910112359,0.0247191011235955,0.0022471910112359,0.0044943820224719,0.0,0.0089887640449438,0.0,0.0134831460674157,0.0,0.0764044943820224,0.0112359550561797,0.0044943820224719,0.0112359550561797,0.0112359550561797,0.0,0.2157303370786517,0.0,7,5,9,7,0,0,0,1,0,6,0,3,2,5,2,0,1,2,2,216,0,264,0.0157303370786516,0.0112359550561797,0.0202247191011235,0.0157303370786516,0.0,0.0,0.0,0.0022471910112359,0.0,0.0134831460674157,0.0,0.0067415730337078,0.0044943820224719,0.0112359550561797,0.0044943820224719,0.0,0.0022471910112359,0.0044943820224719,0.0044943820224719,0.4853932584269663,0.0
