country,date,arrest,censor,electionactivity,electionirregularities,cooperate,coup,defamationcase,disaster,legalaction,legalchange,martiallaw,mobilizesecurity,corruption,activism,protest,purge,raid,threaten,violencelethal,violencenonlethal,cs_999,ncr_arrest,ncr_cooperate,ncr_corruption,ncr_defamationcase,ncr_legalaction,ncr_legalchange,ncr_purge,ncr_raid,ncr_threaten,ncr_violencelethal,ncr_violencenonlethal,total_articles,arrestNorm,censorNorm,electionactivityNorm,electionirregularitiesNorm,cooperateNorm,coupNorm,defamationcaseNorm,disasterNorm,legalactionNorm,legalchangeNorm,martiallawNorm,mobilizesecurityNorm,corruptionNorm,activismNorm,protestNorm,purgeNorm,raidNorm,threatenNorm,violencelethalNorm,violencenonlethalNorm,ncr_arrestNorm,ncr_cooperateNorm,ncr_corruptionNorm,ncr_defamationcaseNorm,ncr_legalactionNorm,ncr_legalchangeNorm,ncr_purgeNorm,ncr_raidNorm,ncr_threatenNorm,ncr_violencelethalNorm,ncr_violencenonlethalNorm
Rwanda,2012-01-01,9,0,0,0,15,0,1,4,17,5,0,1,11,2,3,7,0,1,2,3,984,13,10,4,0,6,8,3,0,0,13,5,1114,0.00807899461400359,0,0,0,0.013464991023339317,0,8.976660682226212e-4,0.003590664272890485,0.01526032315978456,0.004488330341113106,0,8.976660682226212e-4,0.009874326750448833,0.0017953321364452424,0.0026929982046678637,0.0062836624775583485,0,8.976660682226212e-4,0.0017953321364452424,0.0026929982046678637,0.011669658886894075,0.008976660682226212,0.003590664272890485,0,0.005385996409335727,0.00718132854578097,0.0026929982046678637,0,0,0.011669658886894075,0.004488330341113106
Rwanda,2012-02-01,2,0,4,1,14,1,0,9,13,6,0,1,5,10,0,6,0,2,1,0,1030,14,19,3,0,8,10,0,1,1,4,3,1162,0.0017211703958691911,0,0.0034423407917383822,8.605851979345956e-4,0.012048192771084338,8.605851979345956e-4,0,0.00774526678141136,0.011187607573149742,0.0051635111876075735,0,8.605851979345956e-4,0.004302925989672977,0.008605851979345954,0,0.0051635111876075735,0,0.0017211703958691911,8.605851979345956e-4,0,0.012048192771084338,0.016351118760757316,0.0025817555938037868,0,0.0068846815834767644,0.008605851979345954,0,8.605851979345956e-4,8.605851979345956e-4,0.0034423407917383822,0.0025817555938037868
Rwanda,2012-03-01,6,0,5,0,5,1,1,11,23,10,0,2,8,7,3,3,0,2,1,1,1121,13,21,0,0,6,8,2,0,0,4,6,1261,0.004758128469468675,0,0.003965107057890563,0,0.003965107057890563,7.930214115781126e-4,7.930214115781126e-4,0.008723235527359239,0.01823949246629659,0.007930214115781126,0,0.0015860428231562252,0.006344171292624901,0.0055511498810467885,0.0023790642347343376,0.0023790642347343376,0,0.0015860428231562252,7.930214115781126e-4,7.930214115781126e-4,0.010309278350515464,0.016653449643140365,0,0,0.004758128469468675,0.006344171292624901,0.0015860428231562252,0,0,0.0031720856463124504,0.004758128469468675
Rwanda,2012-04-01,5,0,3,2,7,1,2,14,23,4,0,5,6,6,2,1,0,1,3,2,1068,21,15,2,0,14,11,1,1,1,10,2,1224,0.004084967320261438,0,0.0024509803921568627,0.0016339869281045752,0.005718954248366013,8.169934640522876e-4,0.0016339869281045752,0.011437908496732025,0.018790849673202614,0.0032679738562091504,0,0.004084967320261438,0.004901960784313725,0.004901960784313725,0.0016339869281045752,8.169934640522876e-4,0,8.169934640522876e-4,0.0024509803921568627,0.0016339869281045752,0.01715686274509804,0.012254901960784314,0.0016339869281045752,0,0.011437908496732025,0.008986928104575163,8.169934640522876e-4,8.169934640522876e-4,8.169934640522876e-4,0.008169934640522876,0.0016339869281045752
Rwanda,2012-05-01,0,0,3,0,17,1,0,15,25,5,0,2,2,5,4,2,0,2,7,8,1139,15,11,3,0,14,15,0,0,0,4,3,1296,0,0,0.0023148148148148147,0,0.013117283950617283,7.716049382716049e-4,0,0.011574074074074073,0.019290123456790122,0.0038580246913580245,0,0.0015432098765432098,0.0015432098765432098,0.0038580246913580245,0.0030864197530864196,0.0015432098765432098,0,0.0015432098765432098,0.005401234567901234,0.006172839506172839,0.011574074074074073,0.008487654320987654,0.0023148148148148147,0,0.010802469135802469,0.011574074074074073,0,0,0,0.0030864197530864196,0.0023148148148148147
Rwanda,2012-06-01,2,1,3,0,15,4,0,1,18,6,0,1,8,5,1,2,0,1,6,10,1145,17,17,0,1,11,9,1,1,0,2,0,1281,0.00156128024980484,7.8064012490242e-4,0.00234192037470726,0,0.0117096018735363,0.00312256049960968,0,7.8064012490242e-4,0.01405152224824356,0.00468384074941452,0,7.8064012490242e-4,0.00624512099921936,0.0039032006245121,7.8064012490242e-4,0.00156128024980484,0,7.8064012490242e-4,0.00468384074941452,0.0078064012490242,0.01327088212334114,0.01327088212334114,0,7.8064012490242e-4,0.00858704137392662,0.00702576112412178,7.8064012490242e-4,7.8064012490242e-4,0,0.00156128024980484,0
Rwanda,2012-07-01,4,0,4,0,38,2,0,4,21,12,0,8,10,4,2,4,0,1,2,28,1226,10,18,4,0,16,12,1,0,1,5,6,1429,0.0027991602519244225,0,0.0027991602519244225,0,0.026592022393282014,0.0013995801259622112,0,0.0027991602519244225,0.01469559132260322,0.008397480755773267,0,0.005598320503848845,0.006997900629811057,0.0027991602519244225,0.0013995801259622112,0.0027991602519244225,0,6.997900629811056e-4,0.0013995801259622112,0.01959412176347096,0.006997900629811057,0.012596221133659902,0.0027991602519244225,0,0.01119664100769769,0.008397480755773267,6.997900629811056e-4,0,6.997900629811056e-4,0.0034989503149055285,0.004198740377886634
Rwanda,2012-08-01,7,2,3,0,25,2,0,6,21,12,0,1,13,6,7,2,0,2,1,10,1230,11,18,3,0,8,10,0,1,0,11,4,1401,0.004996431120628123,0.0014275517487508922,0.0021413276231263384,0,0.017844396859386154,0.0014275517487508922,0,0.004282655246252677,0.014989293361884369,0.008565310492505354,0,7.137758743754461e-4,0.009279086366880799,0.004282655246252677,0.004996431120628123,0.0014275517487508922,0,0.0014275517487508922,7.137758743754461e-4,0.007137758743754461,0.007851534618129907,0.01284796573875803,0.0021413276231263384,0,0.005710206995003569,0.007137758743754461,0,7.137758743754461e-4,0,0.007851534618129907,0.0028551034975017845
Rwanda,2012-09-01,3,2,7,0,20,2,0,10,25,8,0,6,12,5,4,3,0,3,1,8,1240,9,13,2,0,11,7,0,1,0,3,9,1404,0.002136752136752137,0.0014245014245014246,0.004985754985754986,0,0.014245014245014245,0.0014245014245014246,0,0.007122507122507123,0.017806267806267807,0.005698005698005698,0,0.004273504273504274,0.008547008547008548,0.0035612535612535613,0.002849002849002849,0.002136752136752137,0,0.002136752136752137,7.122507122507123e-4,0.005698005698005698,0.00641025641025641,0.009259259259259259,0.0014245014245014246,0,0.007834757834757835,0.004985754985754986,0,7.122507122507123e-4,0,0.002136752136752137,0.00641025641025641
Rwanda,2012-10-01,7,0,18,0,21,0,1,13,41,10,2,5,15,6,2,2,0,7,7,4,1272,16,17,3,0,15,14,3,0,0,4,9,1496,0.004679144385026738,0,0.012032085561497326,0,0.014037433155080214,0,6.684491978609625e-4,0.008689839572192513,0.027406417112299464,0.0066844919786096255,0.001336898395721925,0.0033422459893048127,0.010026737967914439,0.004010695187165776,0.001336898395721925,0.001336898395721925,0,0.004679144385026738,0.004679144385026738,0.00267379679144385,0.0106951871657754,0.011363636363636364,0.002005347593582888,0,0.010026737967914439,0.009358288770053475,0.002005347593582888,0,0,0.00267379679144385,0.006016042780748663
