date,year,month,arrest,protest,legalaction,disaster,censor,electionactivity,electionirregularities,activism,martiallaw,cooperate,coup,violencenonlethal,violencelethal,corruption,legalchange,mobilizesecurity,purge,threaten,raid,-999,defamationcase,total_articles,arrestNorm,protestNorm,legalactionNorm,disasterNorm,censorNorm,electionactivityNorm,electionirregularitiesNorm,activismNorm,martiallawNorm,cooperateNorm,coupNorm,violencenonlethalNorm,violencelethalNorm,corruptionNorm,legalchangeNorm,mobilizesecurityNorm,purgeNorm,threatenNorm,raidNorm,-999Norm,defamationcaseNorm,ncr_arrest,ncr_protest,ncr_legalaction,ncr_disaster,ncr_censor,ncr_electionactivity,ncr_electionirregularities,ncr_activism,ncr_martiallaw,ncr_cooperate,ncr_coup,ncr_violencenonlethal,ncr_violencelethal,ncr_corruption,ncr_legalchange,ncr_mobilizesecurity,ncr_purge,ncr_threaten,ncr_raid,ncr_-999,ncr_defamationcase,ncr_total_articles,ncr_arrestNorm,ncr_protestNorm,ncr_legalactionNorm,ncr_disasterNorm,ncr_censorNorm,ncr_electionactivityNorm,ncr_electionirregularitiesNorm,ncr_activismNorm,ncr_martiallawNorm,ncr_cooperateNorm,ncr_coupNorm,ncr_violencenonlethalNorm,ncr_violencelethalNorm,ncr_corruptionNorm,ncr_legalchangeNorm,ncr_mobilizesecurityNorm,ncr_purgeNorm,ncr_threatenNorm,ncr_raidNorm,ncr_-999Norm,ncr_defamationcaseNorm
2020-10-01,2020,10,56,29,262,556,4,75,18,36,45,78,13,41,92,244,308,34,86,11,5,2203,9,4034,0.0047558386411889,0.0024628450106157,0.0222505307855626,0.0472186836518046,0.0003397027600849,0.0063694267515923,0.0015286624203821,0.0030573248407643,0.0038216560509554,0.006624203821656,0.001104033970276,0.0034819532908704,0.0078131634819532,0.0207218683651804,0.0261571125265392,0.0028874734607218,0.0073036093418259,0.0009341825902335,0.0004246284501061,0.1870912951167728,0.000764331210191,148,6,128,617,4,1,0,6,60,121,1,23,34,63,263,21,9,10,14,6261,3,7731,0.0125690021231422,0.0005095541401273,0.0108704883227176,0.0523991507430997,0.0003397027600849,8.492569002123143e-05,0.0,0.0005095541401273,0.0050955414012738,0.010276008492569,8.492569002123143e-05,0.0019532908704883,0.0028874734607218,0.0053503184713375,0.0223354564755838,0.0017834394904458,0.000764331210191,0.0008492569002123,0.0011889596602972,0.53171974522293,0.0002547770700636
2020-11-01,2020,11,37,27,214,816,2,65,12,32,35,83,7,30,149,157,169,36,47,24,5,2092,6,3957,0.0034505269047841,0.0025179520656532,0.0199571015573999,0.0760981068730765,0.0001865149678261,0.0060617364543504,0.001119089806957,0.0029842394852186,0.0032640119369579,0.0077403711647859,0.0006528023873915,0.0027977245173925,0.0138953651030495,0.0146414249743541,0.0157605147813112,0.003357269420871,0.0043831017439149,0.002238179613914,0.0004662874195654,0.1950946563461718,0.0005595449034785,101,7,100,717,2,4,1,15,45,114,6,30,33,38,198,25,1,4,8,5339,2,6755,0.0094190058752214,0.0006528023873915,0.0093257483913084,0.0668656159656812,0.0001865149678261,0.0003730299356523,9.325748391308402e-05,0.0013988622586962,0.0041965867760887,0.0106313531660915,0.0005595449034785,0.0027977245173925,0.0030774969691317,0.0035437843886971,0.0184649818147906,0.0023314370978271,9.325748391308402e-05,0.0003730299356523,0.0007460598713046,0.4979017066119556,0.0001865149678261
2020-12-01,2020,12,74,14,232,283,0,33,6,22,41,65,7,54,147,140,245,25,45,16,8,1757,10,3123,0.0074529157014805,0.0014100110786584,0.0233658978749118,0.0285023668043106,0.0,0.0033235975425521,0.0006042904622822,0.0022157316950347,0.0041293181589283,0.0065464800080572,0.0007050055393292,0.0054386141605398,0.0148051163259139,0.0141001107865847,0.0246751938765233,0.0025178769261758,0.0045321784671165,0.0016114412327525,0.0008057206163762,0.1769563903716386,0.0010071507704703,127,2,140,471,1,3,0,10,70,115,4,23,67,43,265,10,12,5,10,5444,4,6788,0.0127908147849733,0.000201430154094,0.0141001107865847,0.0474368012891529,0.000100715077047,0.0003021452311411,0.0,0.0010071507704703,0.0070500553932923,0.0115822338604089,0.0004028603081881,0.0023164467720817,0.0067479101621512,0.0043307483130224,0.0266894954174639,0.0010071507704703,0.0012085809245644,0.0005035753852351,0.0010071507704703,0.5482928794440528,0.0004028603081881
2021-01-01,2021,1,35,20,211,219,2,50,7,25,30,51,4,50,131,121,327,14,60,18,6,1753,10,3048,0.0035699714402284,0.0020399836801305,0.0215218278253774,0.0223378212974296,0.000203998368013,0.0050999592003263,0.0007139942880456,0.0025499796001631,0.0030599755201958,0.0052019583843329,0.0004079967360261,0.0050999592003263,0.0133618931048551,0.0123419012647898,0.0333537331701346,0.0014279885760913,0.0061199510403916,0.0018359853121175,0.0006119951040391,0.1788045695634434,0.0010199918400652,141,6,170,469,4,2,0,12,71,134,1,18,54,43,226,13,16,8,8,5390,4,6748,0.0143818849449204,0.0006119951040391,0.0173398612811097,0.0478376172990616,0.0004079967360261,0.000203998368013,0.0,0.0012239902080783,0.0072419420644634,0.0136678906568747,0.0001019991840065,0.0018359853121175,0.0055079559363525,0.0043859649122807,0.0230518155854753,0.0013259893920848,0.0016319869441044,0.0008159934720522,0.0008159934720522,0.5497756017951856,0.0004079967360261
2021-02-01,2021,2,45,21,240,233,7,100,26,24,24,77,14,33,90,104,247,23,19,15,5,1786,8,3058,0.0044910179640718,0.0020958083832335,0.0239520958083832,0.023253493013972,0.0006986027944111,0.0099800399201596,0.0025948103792415,0.0023952095808383,0.0023952095808383,0.0076846307385229,0.0013972055888223,0.0032934131736526,0.0089820359281437,0.010379241516966,0.0246506986027944,0.0022954091816367,0.0018962075848303,0.0014970059880239,0.0004990019960079,0.1782435129740519,0.0007984031936127,120,3,128,400,0,2,0,7,30,136,3,24,56,36,332,7,3,7,8,5680,2,6954,0.0119760479041916,0.0002994011976047,0.0127744510978043,0.0399201596806387,0.0,0.0001996007984031,0.0,0.0006986027944111,0.0029940119760479,0.0135728542914171,0.0002994011976047,0.0023952095808383,0.0055888223552894,0.0035928143712574,0.0331337325349301,0.0006986027944111,0.0002994011976047,0.0006986027944111,0.0007984031936127,0.5668662674650699,0.0001996007984031
2021-03-01,2021,3,37,15,243,196,8,95,7,21,127,49,7,56,101,125,175,29,36,16,11,1921,4,3184,0.0035960734765283,0.0014578676256195,0.0236174555350374,0.019049470308096,0.0007775294003304,0.009233161628924,0.0006803382252891,0.0020410146758674,0.0123432792302458,0.004762367577024,0.0006803382252891,0.0054427058023131,0.0098163086791719,0.0121488968801632,0.0170084556322285,0.0028185440761978,0.003498882301487,0.0015550588006609,0.0010691029254543,0.1867042472543493,0.0003887647001652,132,3,110,397,2,6,0,8,110,108,1,13,27,30,266,16,6,9,10,5867,0,7095,0.0128292351054524,0.0002915735251239,0.0106910292545436,0.0385848964913985,0.0001943823500826,0.0005831470502478,0.0,0.0007775294003304,0.0106910292545436,0.010496646904461,9.719117504130624e-05,0.0012634852755369,0.0026241617261152,0.0029157352512391,0.0258528525609874,0.0015550588006609,0.0005831470502478,0.0008747205753717,0.000971911750413,0.5702206239673437,0.0
2021-04-01,2021,4,23,24,139,266,0,25,8,24,53,98,7,35,105,57,148,27,24,25,8,1888,2,2941,0.002274075538857,0.0023729483883725,0.0137433260826577,0.0263001779711291,0.0,0.002471821237888,0.0007909827961241,0.0023729483883725,0.0052402610243227,0.0096895392525212,0.0006921099466086,0.0034605497330433,0.0103816491991299,0.0056357524223848,0.0146331817282974,0.0026695669369191,0.0023729483883725,0.002471821237888,0.0007909827961241,0.1866719398853075,0.000197745699031,123,5,92,457,1,6,1,22,82,148,1,13,67,23,158,16,7,8,10,5947,2,7167,0.0121613604904093,0.0004943642475776,0.0090963021554281,0.045184892228594,9.887284951552304e-05,0.0005932370970931,9.887284951552304e-05,0.0021752026893415,0.0081075736602728,0.0146331817282974,9.887284951552304e-05,0.0012853470437017,0.00662448091754,0.002274075538857,0.0156219102234526,0.0015819655922483,0.0006921099466086,0.0007909827961241,0.0009887284951552,0.5879968360688155,0.000197745699031
2021-05-01,2021,5,44,30,144,167,5,103,19,22,51,111,4,59,101,52,194,27,32,21,8,1808,2,2956,0.0045662100456621,0.0031133250311332,0.0149439601494396,0.0173308426733084,0.0005188875051888,0.0106890826068908,0.0019717725197177,0.002283105022831,0.0052926525529265,0.011519302615193,0.0004151100041511,0.0061228725612287,0.0104815276048152,0.0053964300539643,0.0201328352013283,0.0028019925280199,0.0033208800332088,0.0021793275217932,0.0008302200083022,0.1876297218762972,0.0002075550020755,164,2,111,395,3,4,2,8,43,124,2,24,65,26,217,24,10,8,8,5450,3,6669,0.0170195101701951,0.0002075550020755,0.011519302615193,0.0409921129099211,0.0003113325031133,0.0004151100041511,0.0002075550020755,0.0008302200083022,0.0044624325446243,0.0128684101286841,0.0002075550020755,0.0024906600249066,0.0067455375674553,0.0026982150269821,0.0225197177251971,0.0024906600249066,0.0010377750103777,0.0008302200083022,0.0008302200083022,0.5655873806558738,0.0003113325031133
2021-06-01,2021,6,39,15,178,185,1,196,14,19,36,73,3,38,111,75,174,13,27,30,3,2132,10,3313,0.0037044072948328,0.0014247720364741,0.0169072948328267,0.017572188449848,9.498480243161094e-05,0.0186170212765957,0.0013297872340425,0.0018047112462006,0.0034194528875379,0.0069338905775075,0.0002849544072948,0.0036094224924012,0.0105433130699088,0.0071238601823708,0.0165273556231003,0.0012348024316109,0.0025645896656534,0.0028495440729483,0.0002849544072948,0.2025075987841945,0.0009498480243161,199,0,146,456,1,4,0,9,54,143,4,22,59,48,199,8,5,6,3,5879,7,7203,0.0189019756838905,0.0,0.0138677811550151,0.0433130699088145,9.498480243161094e-05,0.0003799392097264,0.0,0.0008548632218844,0.0051291793313069,0.0135828267477203,0.0003799392097264,0.0020896656534954,0.005604103343465,0.0045592705167173,0.0189019756838905,0.0007598784194528,0.000474924012158,0.0005699088145896,0.0002849544072948,0.5584156534954408,0.0006648936170212
2021-07-01,2021,7,34,30,137,369,2,180,11,18,45,84,9,29,68,118,119,33,40,18,4,2165,1,3448,0.0032913843175217,0.0029041626331074,0.0132623426911907,0.0357212003872216,0.0001936108422071,0.0174249757986447,0.0010648596321393,0.0017424975798644,0.0043562439496611,0.0081316553727008,0.0008712487899322,0.0028073572120038,0.0065827686350435,0.0114230396902226,0.0115198451113262,0.0031945788964181,0.0038722168441432,0.0017424975798644,0.0003872216844143,0.2095837366892546,9.68054211035818e-05,132,2,100,513,1,8,1,12,63,112,4,16,35,47,155,18,6,5,7,5675,6,6875,0.0127783155856727,0.0001936108422071,0.0096805421103581,0.0496611810261374,9.68054211035818e-05,0.0007744433688286,9.68054211035818e-05,0.0011616650532429,0.0060987415295256,0.0108422071636011,0.0003872216844143,0.0015488867376573,0.0033881897386253,0.0045498547918683,0.0150048402710551,0.0017424975798644,0.0005808325266214,0.0004840271055179,0.000677637947725,0.5493707647628268,0.0005808325266214
2021-08-01,2021,8,30,16,173,159,4,174,33,4,31,54,8,34,76,122,140,33,40,16,4,1507,11,2571,0.0033651149747616,0.0017947279865395,0.0194054963544587,0.0178351093662366,0.0004486819966348,0.0195176668536175,0.0037016264722378,0.0004486819966348,0.0034772854739203,0.0060572069545709,0.0008973639932697,0.0038137969713965,0.0085249579360628,0.0136848008973639,0.0157038698822209,0.0037016264722378,0.0044868199663488,0.0017947279865395,0.0004486819966348,0.1690409422321929,0.0012338754907459,158,7,113,495,4,4,0,9,106,92,1,15,46,40,168,10,8,5,10,5074,0,6335,0.0177229388670779,0.000785193494111,0.0126752664049355,0.055524397083567,0.0004486819966348,0.0004486819966348,0.0,0.0010095344924284,0.0118900729108244,0.0103196859226023,0.0001121704991587,0.0016825574873808,0.0051598429613011,0.0044868199663488,0.0188446438586651,0.0011217049915872,0.0008973639932697,0.0005608524957936,0.0011217049915872,0.5691531127313516,0.0
2021-09-01,2021,9,25,17,191,210,3,339,60,6,30,53,1,39,75,136,165,13,25,17,5,1456,8,2778,0.003096742227177,0.0021057847144803,0.0236591106156323,0.0260126347082868,0.0003716090672612,0.0419918246005202,0.0074321813452248,0.0007432181345224,0.0037160906726124,0.0065650935216152,0.000123869689087,0.0048309178743961,0.009290226681531,0.0168462777158429,0.0204384986993682,0.001610305958132,0.003096742227177,0.0021057847144803,0.0006193484454354,0.180354267310789,0.0009909575126966,182,2,119,391,0,10,0,10,73,66,2,16,62,52,163,11,3,5,10,4142,5,5280,0.0225442834138486,0.0002477393781741,0.0147404930013625,0.0484330484330484,0.0,0.0012386968908708,0.0,0.0012386968908708,0.0090424873033568,0.0081753994797473,0.0002477393781741,0.0019819150253932,0.0076799207233989,0.0064412238325281,0.0201907593211941,0.0013625665799578,0.0003716090672612,0.0006193484454354,0.0012386968908708,0.513068252198687,0.0006193484454354
2021-10-01,2021,10,39,18,143,137,3,738,35,15,14,52,3,24,54,99,111,12,42,23,1,1632,4,3126,0.0045963464938126,0.0021213906894519,0.0168532704773129,0.0161461402474955,0.0003535651149086,0.0869770182675309,0.004124926340601,0.0017678255745433,0.0016499705362404,0.0061284619917501,0.0003535651149086,0.0028285209192692,0.0063641720683559,0.0116676487919858,0.0130819092516205,0.0014142604596346,0.0049499116087212,0.0027106658809664,0.0001178550383028,0.1923394225103123,0.0004714201532115,145,4,96,328,1,21,2,9,39,98,0,10,38,39,155,11,17,4,12,4352,3,5350,0.0170889805539186,0.0004714201532115,0.0113140836770771,0.038656452563347,0.0001178550383028,0.0024749558043606,0.0002357100766057,0.0010606953447259,0.0045963464938126,0.0115497937536829,0.0,0.0011785503830288,0.0044784914555097,0.0045963464938126,0.0182675309369475,0.0012964054213317,0.002003535651149,0.0004714201532115,0.0014142604596346,0.5129051266941662,0.0003535651149086
2021-11-01,2021,11,30,31,149,69,4,260,15,40,22,59,7,27,58,94,128,14,27,11,5,1589,4,2571,0.0036800785083415,0.0038027477919528,0.0182777232580961,0.0084641805691854,0.0004906771344455,0.0318940137389597,0.0018400392541707,0.0049067713444553,0.0026987242394504,0.0072374877330716,0.0008586849852796,0.0033120706575073,0.0071148184494602,0.01153091265947,0.0157016683022571,0.0017173699705593,0.0033120706575073,0.0013493621197252,0.0006133464180569,0.1949214916584887,0.0004906771344455,124,8,108,267,3,5,0,19,36,126,0,16,29,36,191,16,6,10,8,4595,1,5570,0.0152109911678115,0.000981354268891,0.0132482826300294,0.0327526987242394,0.0003680078508341,0.0006133464180569,0.0,0.0023307163886162,0.0044160942100098,0.0154563297350343,0.0,0.0019627085377821,0.0035574092247301,0.0044160942100098,0.0234298331697742,0.0019627085377821,0.0007360157016683,0.0012266928361138,0.000981354268891,0.5636653581943082,0.0001226692836113
2021-12-01,2021,12,22,13,126,368,2,133,19,39,14,56,2,44,102,47,155,27,9,6,1,1351,9,2508,0.0028431119152235,0.0016800206771775,0.016283277332644,0.0475575084001033,0.0002584647195657,0.0171879038511243,0.0024554148358749,0.0050400620315326,0.0018092530369604,0.0072370121478418,0.0002584647195657,0.0056862238304471,0.0131817006978547,0.0060739209097958,0.0200310157663478,0.003489273714138,0.001163091238046,0.0007753941586973,0.0001292323597828,0.1745929180666839,0.001163091238046,113,1,94,418,1,6,2,13,18,83,1,25,29,32,170,13,0,2,5,4221,2,5218,0.0146032566554665,0.0001292323597828,0.0121478418195916,0.0540191263892478,0.0001292323597828,0.0007753941586973,0.0002584647195657,0.0016800206771775,0.002326182476092,0.0107262858619798,0.0001292323597828,0.0032308089945722,0.0037477384337037,0.0041354355130524,0.0219695011630912,0.0016800206771775,0.0,0.0002584647195657,0.0006461617989144,0.5454897906435772,0.0002584647195657
2022-01-01,2022,1,27,8,120,136,3,128,18,30,28,36,4,28,83,71,147,27,26,12,8,1229,5,2112,0.0037900056148231,0.0011229646266142,0.0168444693992139,0.0190903986524424,0.0004211117349803,0.0179674340258281,0.002526670409882,0.0042111173498034,0.0039303761931499,0.0050533408197641,0.0005614823133071,0.0039303761931499,0.0116507580011229,0.0099663110612015,0.020634475014037,0.0037900056148231,0.0036496350364963,0.0016844469399213,0.0011229646266142,0.1725154407636159,0.0007018528916339,181,3,104,442,5,4,0,9,70,69,2,12,44,88,247,23,2,4,5,3775,0,5004,0.0254070746771476,0.0004211117349803,0.0145985401459854,0.0620437956204379,0.0007018528916339,0.0005614823133071,0.0,0.001263335204941,0.0098259404828747,0.009685569904548,0.0002807411566535,0.0016844469399213,0.0061763054463784,0.0123526108927568,0.0346715328467153,0.003228523301516,0.0002807411566535,0.0005614823133071,0.0007018528916339,0.5298989331836047,0.0
