date,year,month,arrest,protest,legalaction,disaster,censor,electionactivity,electionirregularities,activism,martiallaw,cooperate,coup,violencenonlethal,violencelethal,corruption,legalchange,mobilizesecurity,purge,threaten,raid,-999,defamationcase,total_articles,arrestNorm,protestNorm,legalactionNorm,disasterNorm,censorNorm,electionactivityNorm,electionirregularitiesNorm,activismNorm,martiallawNorm,cooperateNorm,coupNorm,violencenonlethalNorm,violencelethalNorm,corruptionNorm,legalchangeNorm,mobilizesecurityNorm,purgeNorm,threatenNorm,raidNorm,-999Norm,defamationcaseNorm,ncr_arrest,ncr_protest,ncr_legalaction,ncr_disaster,ncr_censor,ncr_electionactivity,ncr_electionirregularities,ncr_activism,ncr_martiallaw,ncr_cooperate,ncr_coup,ncr_violencenonlethal,ncr_violencelethal,ncr_corruption,ncr_legalchange,ncr_mobilizesecurity,ncr_purge,ncr_threaten,ncr_raid,ncr_-999,ncr_defamationcase,ncr_total_articles,ncr_arrestNorm,ncr_protestNorm,ncr_legalactionNorm,ncr_disasterNorm,ncr_censorNorm,ncr_electionactivityNorm,ncr_electionirregularitiesNorm,ncr_activismNorm,ncr_martiallawNorm,ncr_cooperateNorm,ncr_coupNorm,ncr_violencenonlethalNorm,ncr_violencelethalNorm,ncr_corruptionNorm,ncr_legalchangeNorm,ncr_mobilizesecurityNorm,ncr_purgeNorm,ncr_threatenNorm,ncr_raidNorm,ncr_-999Norm,ncr_defamationcaseNorm
2012-01-01,2012,1,6,11,97,39,7,55,4,5,4,27,1,14,8,34,69,1,18,4,0,831,3,1213,0.0010469377072064,0.0019193857965451,0.0169254929331704,0.0068050950968417,0.0012214273250741,0.0095969289827255,0.0006979584714709,0.0008724480893386,0.0006979584714709,0.0047112196824288,0.0001744896178677,0.0024428546501483,0.0013959169429418,0.005932647007503,0.0120397836328738,0.0001744896178677,0.0031408131216192,0.0006979584714709,0.0,0.1450008724480893,0.0005234688536032,64,3,77,147,0,6,0,4,2,28,2,49,58,13,49,5,9,4,7,4000,3,4517,0.0111673355435351,0.0005234688536032,0.0134357005758157,0.0256499738265573,0.0,0.0010469377072064,0.0,0.0006979584714709,0.0003489792357354,0.0048857093002966,0.0003489792357354,0.0085499912755191,0.0101203978363287,0.0022683650322805,0.0085499912755191,0.0008724480893386,0.0015704065608096,0.0006979584714709,0.0012214273250741,0.6979584714709475,0.0005234688536032
2012-02-01,2012,2,10,22,102,29,4,44,1,5,1,22,1,14,13,22,46,8,17,3,2,623,5,976,0.0020907380305247,0.0045996236671545,0.0213255279113527,0.0060631402885218,0.0008362952122099,0.009199247334309,0.0002090738030524,0.0010453690152623,0.0002090738030524,0.0045996236671545,0.0002090738030524,0.0029270332427346,0.0027179594396822,0.0045996236671545,0.0096173949404139,0.0016725904244198,0.0035542546518921,0.0006272214091574,0.0004181476061049,0.1302529793016935,0.0010453690152623,58,14,68,129,1,7,0,2,1,31,3,67,56,6,28,0,1,4,2,3332,1,3807,0.0121262805770436,0.0029270332427346,0.0142170186075684,0.0269705205937696,0.0002090738030524,0.0014635166213673,0.0,0.0004181476061049,0.0002090738030524,0.0064812878946268,0.0006272214091574,0.0140079448045159,0.0117081329709387,0.0012544428183148,0.0058540664854693,0.0,0.0002090738030524,0.0008362952122099,0.0004181476061049,0.6966339117708551,0.0002090738030524
2012-03-01,2012,3,11,97,72,38,1,35,4,3,11,21,3,14,17,25,37,6,9,9,1,566,0,968,0.0022022022022022,0.0194194194194194,0.0144144144144144,0.0076076076076076,0.0002002002002002,0.007007007007007,0.0008008008008008,0.0006006006006006,0.0022022022022022,0.0042042042042042,0.0006006006006006,0.0028028028028028,0.0034034034034034,0.005005005005005,0.0074074074074074,0.0012012012012012,0.0018018018018018,0.0018018018018018,0.0002002002002002,0.1133133133133133,0.0,71,29,67,114,1,6,1,5,2,27,1,63,49,15,41,7,4,3,3,3526,0,4025,0.0142142142142142,0.0058058058058058,0.0134134134134134,0.0228228228228228,0.0002002002002002,0.0012012012012012,0.0002002002002002,0.001001001001001,0.0004004004004004,0.0054054054054054,0.0002002002002002,0.0126126126126126,0.0098098098098098,0.003003003003003,0.0082082082082082,0.0014014014014014,0.0008008008008008,0.0006006006006006,0.0006006006006006,0.7059059059059059,0.0
2012-04-01,2012,4,11,15,85,33,0,26,1,5,1,26,2,16,8,23,35,6,36,1,1,537,1,855,0.0023182297154899,0.0031612223393045,0.017913593256059,0.0069546891464699,0.0,0.0054794520547945,0.0002107481559536,0.0010537407797681,0.0002107481559536,0.0054794520547945,0.0004214963119072,0.0033719704952581,0.001685985247629,0.0048472075869336,0.0073761854583772,0.0012644889357218,0.0075869336143308,0.0002107481559536,0.0002107481559536,0.1131717597471022,0.0002107481559536,62,11,61,106,0,4,0,4,0,39,2,64,51,13,53,3,4,1,2,3418,0,3890,0.0130663856691253,0.0023182297154899,0.0128556375131717,0.0223393045310853,0.0,0.0008429926238145,0.0,0.0008429926238145,0.0,0.0082191780821917,0.0004214963119072,0.0134878819810326,0.0107481559536354,0.0027397260273972,0.0111696522655426,0.0006322444678609,0.0008429926238145,0.0002107481559536,0.0004214963119072,0.7203371970495258,0.0
2012-05-01,2012,5,19,25,86,14,4,56,4,8,1,45,1,11,11,21,37,6,14,7,0,648,0,1006,0.0040877796901893,0.0053786574870912,0.0185025817555938,0.003012048192771,0.0008605851979345,0.0120481927710843,0.0008605851979345,0.0017211703958691,0.0002151462994836,0.0096815834767642,0.0002151462994836,0.0023666092943201,0.0023666092943201,0.0045180722891566,0.007960413080895,0.0012908777969018,0.003012048192771,0.0015060240963855,0.0,0.1394148020654044,0.0,58,12,67,110,1,7,0,3,0,25,2,59,40,12,61,3,4,5,5,3179,0,3642,0.0124784853700516,0.0025817555938037,0.0144148020654044,0.0236660929432013,0.0002151462994836,0.0015060240963855,0.0,0.0006454388984509,0.0,0.0053786574870912,0.0004302925989672,0.0126936316695352,0.0086058519793459,0.0025817555938037,0.0131239242685025,0.0006454388984509,0.0008605851979345,0.0010757314974182,0.0010757314974182,0.6839500860585198,0.0
2012-06-01,2012,6,14,18,81,29,9,49,1,4,0,42,4,12,17,22,29,6,28,9,1,811,0,1172,0.0027429467084639,0.003526645768025,0.0158699059561128,0.0056818181818181,0.0017633228840125,0.0096003134796238,0.0001959247648902,0.0007836990595611,0.0,0.0082288401253918,0.0007836990595611,0.0023510971786833,0.0033307210031347,0.0043103448275862,0.0056818181818181,0.0011755485893416,0.0054858934169279,0.0017633228840125,0.0001959247648902,0.1588949843260188,0.0,76,9,68,61,0,9,0,2,0,22,1,40,39,14,61,2,6,2,7,3512,0,3923,0.0148902821316614,0.0017633228840125,0.0133228840125391,0.0119514106583072,0.0,0.0017633228840125,0.0,0.0003918495297805,0.0,0.0043103448275862,0.0001959247648902,0.0078369905956112,0.007641065830721,0.0027429467084639,0.0119514106583072,0.0003918495297805,0.0011755485893416,0.0003918495297805,0.0013714733542319,0.6880877742946708,0.0
2012-07-01,2012,7,15,33,79,19,5,82,15,4,1,32,0,19,22,33,55,11,14,1,2,747,0,1175,0.0028593213877239,0.0062905070529927,0.0150590926420129,0.003621807091117,0.0009531071292413,0.0156309569195577,0.0028593213877239,0.000762485703393,0.0001906214258482,0.0060998856271444,0.0,0.003621807091117,0.0041936713686618,0.0062905070529927,0.0104841784216545,0.0020968356843309,0.0026686999618757,0.0001906214258482,0.0003812428516965,0.1423942051086542,0.0,88,11,76,71,0,11,0,2,1,26,2,45,46,8,54,7,3,3,4,3617,0,4070,0.0167746854746473,0.0020968356843309,0.0144872283644681,0.0135341212352268,0.0,0.0020968356843309,0.0,0.0003812428516965,0.0001906214258482,0.0049561570720548,0.0003812428516965,0.0085779641631719,0.0087685855890202,0.0015249714067861,0.0102935569958063,0.0013343499809378,0.0005718642775447,0.0005718642775447,0.000762485703393,0.6894776972931758,0.0
2012-08-01,2012,8,30,28,112,36,1,63,8,3,1,62,0,19,14,33,25,4,13,23,6,1054,0,1519,0.005270555165144,0.0049191848208011,0.0196767392832044,0.0063246661981728,0.0001756851721714,0.0110681658468025,0.0014054813773717,0.0005270555165144,0.0001756851721714,0.010892480674631,0.0,0.0033380182712579,0.0024595924104005,0.0057976106816584,0.0043921293042867,0.0007027406886858,0.002283907238229,0.0040407589599437,0.0010541110330288,0.185172171468728,0.0,87,12,99,93,5,7,0,1,0,30,3,49,61,14,39,6,5,2,7,3638,0,4149,0.0152846099789177,0.0021082220660576,0.0173928320449754,0.0163387210119465,0.0008784258608573,0.0012297962052002,0.0,0.0001756851721714,0.0,0.005270555165144,0.0005270555165144,0.0086085734364019,0.0107167955024595,0.0024595924104005,0.0068517217146872,0.0010541110330288,0.0008784258608573,0.0003513703443429,0.0012297962052002,0.6391426563598033,0.0
2012-09-01,2012,9,5,19,65,44,10,93,5,2,0,38,1,13,15,20,26,10,14,19,2,746,0,1140,0.0010144045445323,0.0038547372692229,0.0131872590789206,0.0089267599918847,0.0020288090890647,0.0188679245283018,0.0010144045445323,0.0004057618178129,0.0,0.0077094745384459,0.0002028809089064,0.0026374518157841,0.003043213633597,0.0040576181781294,0.0052749036315682,0.0020288090890647,0.0028403327246906,0.0038547372692229,0.0004057618178129,0.151349158044228,0.0,76,9,79,104,0,7,1,4,0,28,2,59,47,11,41,2,8,4,0,3314,0,3789,0.0154189490768918,0.0018259281801582,0.0160275918036112,0.021099614526273,0.0,0.0014201663623453,0.0002028809089064,0.0008115236356258,0.0,0.0056806654493812,0.0004057618178129,0.0119699736254818,0.0095354027186041,0.0022316899979711,0.0083181172651653,0.0004057618178129,0.0016230472712517,0.0008115236356258,0.0,0.6723473321160479,0.0
2012-10-01,2012,10,20,18,69,19,4,105,1,4,0,39,0,20,12,39,50,3,10,10,5,888,1,1289,0.003810975609756,0.0034298780487804,0.0131478658536585,0.0036204268292682,0.0007621951219512,0.0200076219512195,0.0001905487804878,0.0007621951219512,0.0,0.0074314024390243,0.0,0.003810975609756,0.0022865853658536,0.0074314024390243,0.0095274390243902,0.0005716463414634,0.001905487804878,0.001905487804878,0.000952743902439,0.1692073170731707,0.0001905487804878,66,2,81,46,2,6,0,6,0,33,0,39,45,18,37,6,3,1,6,3572,0,3959,0.0125762195121951,0.0003810975609756,0.0154344512195121,0.008765243902439,0.0003810975609756,0.0011432926829268,0.0,0.0011432926829268,0.0,0.0062881097560975,0.0,0.0074314024390243,0.0085746951219512,0.0034298780487804,0.0070503048780487,0.0011432926829268,0.0005716463414634,0.0001905487804878,0.0011432926829268,0.680640243902439,0.0
