date,year,month,sudden-onset environmental disaster,environmental cooperation,environmental government initiatives,environmental security,environmental -999,environmental arrest,human-induced disaster,displacement,-999,environmental legal action,environmental opinion,slow-onset environmental disaster,environmental corruption,environmental crime,environmental legal change,environmental activism,environmental corporate initiatives,lethal environmental violence,environmental protests,nonlethal environmental violence,total_articles,total_from_source,total_label_events,total_local_docs,sudden-onset environmental disasterNorm,environmental cooperationNorm,environmental government initiativesNorm,environmental securityNorm,environmental -999Norm,environmental arrestNorm,human-induced disasterNorm,displacementNorm,-999Norm,environmental legal actionNorm,environmental opinionNorm,slow-onset environmental disasterNorm,environmental corruptionNorm,environmental crimeNorm,environmental legal changeNorm,environmental activismNorm,environmental corporate initiativesNorm,lethal environmental violenceNorm,environmental protestsNorm,nonlethal environmental violenceNorm
2012-11-01,2012,11,7,0,2,0,3,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,17,17,18,1610,0.0043478260869565,0.0,0.0012422360248447,0.0,0.001863354037267,0.0,0.0012422360248447,0.0,0.001863354037267,0.0,0.0006211180124223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-01,2012,12,0,1,1,0,2,0,4,0,2,0,2,2,0,1,1,0,0,0,0,0,13,13,16,1660,0.0,0.0006024096385542,0.0006024096385542,0.0,0.0012048192771084,0.0,0.0024096385542168,0.0,0.0012048192771084,0.0,0.0012048192771084,0.0012048192771084,0.0,0.0006024096385542,0.0006024096385542,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013,1,4,0,0,3,1,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,15,15,15,2229,0.0017945266935845,0.0,0.0,0.0013458950201884,0.0004486316733961,0.0,0.0017945266935845,0.0,0.0008972633467922,0.0,0.0004486316733961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-01,2013,2,3,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,8,8,10,1426,0.0021037868162692,0.0,0.0,0.0,0.0,0.0,0.0021037868162692,0.0,0.0021037868162692,0.0,0.0007012622720897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-01,2013,3,2,0,0,0,1,0,1,0,3,0,0,0,0,1,1,0,0,0,0,0,8,8,9,1479,0.0013522650439486,0.0,0.0,0.0,0.0006761325219743,0.0,0.0006761325219743,0.0,0.0020283975659229,0.0,0.0,0.0,0.0,0.0006761325219743,0.0006761325219743,0.0,0.0,0.0,0.0,0.0
2013-04-01,2013,4,1,0,0,0,1,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,8,8,8,1505,0.0006644518272425,0.0,0.0,0.0,0.0006644518272425,0.0,0.001328903654485,0.0,0.001328903654485,0.0,0.0006644518272425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006644518272425,0.0
2013-05-01,2013,5,6,0,0,0,3,0,2,1,5,1,2,2,0,0,0,0,0,0,0,0,21,21,22,1698,0.0035335689045936,0.0,0.0,0.0,0.0017667844522968,0.0,0.0011778563015312,0.0005889281507656,0.002944640753828,0.0005889281507656,0.0011778563015312,0.0011778563015312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-01,2013,6,1,0,0,0,2,0,4,0,2,0,1,0,0,1,0,0,0,0,0,0,10,10,11,1621,0.000616903146206,0.0,0.0,0.0,0.001233806292412,0.0,0.0024676125848241,0.0,0.001233806292412,0.0,0.000616903146206,0.0,0.0,0.000616903146206,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-01,2013,7,9,0,0,1,3,0,2,0,5,0,2,2,1,1,0,0,1,0,1,0,25,25,28,1853,0.0048569886670264,0.0,0.0,0.0005396654074473,0.0016189962223421,0.0,0.0010793308148947,0.0,0.0026983270372369,0.0,0.0010793308148947,0.0010793308148947,0.0005396654074473,0.0005396654074473,0.0,0.0,0.0005396654074473,0.0,0.0005396654074473,0.0
2013-08-01,2013,8,2,0,1,0,2,0,6,1,1,1,0,1,0,1,0,0,0,0,0,0,16,16,16,1377,0.0014524328249818,0.0,0.0007262164124909,0.0,0.0014524328249818,0.0,0.0043572984749455,0.0007262164124909,0.0007262164124909,0.0007262164124909,0.0,0.0007262164124909,0.0,0.0007262164124909,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,2013,9,4,0,0,0,2,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,11,11,13,1445,0.0027681660899653,0.0,0.0,0.0,0.0013840830449826,0.0,0.0013840830449826,0.0,0.0027681660899653,0.0,0.0,0.0,0.0,0.0006920415224913,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-01,2013,10,3,0,0,0,0,0,3,0,4,0,1,2,0,0,0,0,0,0,0,0,13,13,13,1660,0.0018072289156626,0.0,0.0,0.0,0.0,0.0,0.0018072289156626,0.0,0.0024096385542168,0.0,0.0006024096385542,0.0012048192771084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-01,2013,11,3,0,0,0,1,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,8,8,9,1732,0.0017321016166281,0.0,0.0,0.0,0.0005773672055427,0.0,0.0011547344110854,0.0,0.0005773672055427,0.0,0.0,0.0011547344110854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-01,2013,12,1,0,0,0,2,0,3,0,3,0,1,1,0,1,0,0,0,0,0,0,10,10,12,1916,0.0005219206680584,0.0,0.0,0.0,0.0010438413361169,0.0,0.0015657620041753,0.0,0.0015657620041753,0.0,0.0005219206680584,0.0005219206680584,0.0,0.0005219206680584,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-01,2014,1,0,0,0,0,1,0,4,0,3,0,0,1,0,0,0,0,0,0,0,0,8,8,9,1995,0.0,0.0,0.0,0.0,0.000501253132832,0.0,0.0020050125313283,0.0,0.0015037593984962,0.0,0.0,0.000501253132832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-01,2014,2,5,0,0,0,2,0,3,0,2,0,1,0,0,1,0,0,0,0,0,0,13,13,14,1835,0.0027247956403269,0.0,0.0,0.0,0.0010899182561307,0.0,0.0016348773841961,0.0,0.0010899182561307,0.0,0.0005449591280653,0.0,0.0,0.0005449591280653,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-01,2014,3,2,0,0,0,0,0,0,0,4,0,2,0,0,1,0,0,0,0,1,0,8,8,10,2447,0.0008173273395995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001634654679199,0.0,0.0008173273395995,0.0,0.0,0.0004086636697997,0.0,0.0,0.0,0.0,0.0004086636697997,0.0
2014-04-01,2014,4,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,4,4,5,2178,0.0,0.0,0.0,0.0,0.0,0.0,0.0004591368227731,0.0,0.0004591368227731,0.0004591368227731,0.0009182736455463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-01,2014,5,0,0,1,0,2,0,3,0,2,0,1,1,0,1,0,0,1,0,0,0,11,11,12,1813,0.0,0.0,0.0005515719801434,0.0,0.0011031439602868,0.0,0.0016547159404302,0.0,0.0011031439602868,0.0,0.0005515719801434,0.0005515719801434,0.0,0.0005515719801434,0.0,0.0,0.0005515719801434,0.0,0.0,0.0
2014-06-01,2014,6,2,0,0,0,1,0,5,1,3,1,3,1,0,1,0,0,0,0,0,0,16,16,18,1697,0.0011785503830288,0.0,0.0,0.0,0.0005892751915144,0.0,0.0029463759575721,0.0005892751915144,0.0017678255745433,0.0005892751915144,0.0017678255745433,0.0005892751915144,0.0,0.0005892751915144,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-01,2014,7,0,0,1,0,3,0,1,0,6,1,1,1,0,0,1,0,0,0,0,0,11,11,15,1548,0.0,0.0,0.0006459948320413,0.0,0.001937984496124,0.0,0.0006459948320413,0.0,0.003875968992248,0.0006459948320413,0.0006459948320413,0.0006459948320413,0.0,0.0,0.0006459948320413,0.0,0.0,0.0,0.0,0.0
2014-08-01,2014,8,16,0,1,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,21,21,24,1425,0.0112280701754385,0.0,0.0007017543859649,0.0,0.0014035087719298,0.0,0.0007017543859649,0.0,0.0014035087719298,0.0,0.0007017543859649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007017543859649,0.0
2014-09-01,2014,9,5,0,0,0,0,1,4,0,2,0,1,2,0,1,0,1,0,0,0,0,16,16,17,1858,0.0026910656620021,0.0,0.0,0.0,0.0,0.0005382131324004,0.0021528525296017,0.0,0.0010764262648008,0.0,0.0005382131324004,0.0010764262648008,0.0,0.0005382131324004,0.0,0.0005382131324004,0.0,0.0,0.0,0.0
2014-10-01,2014,10,5,0,2,1,2,0,3,0,2,1,2,1,0,2,0,0,0,0,0,0,20,20,21,1625,0.003076923076923,0.0,0.0012307692307692,0.0006153846153846,0.0012307692307692,0.0,0.0018461538461538,0.0,0.0012307692307692,0.0006153846153846,0.0012307692307692,0.0006153846153846,0.0,0.0012307692307692,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-01,2014,11,2,0,1,0,3,0,1,0,5,0,4,2,1,0,0,0,0,0,0,1,16,16,20,1819,0.0010995052226498,0.0,0.0005497526113249,0.0,0.0016492578339747,0.0,0.0005497526113249,0.0,0.0027487630566245,0.0,0.0021990104452996,0.0010995052226498,0.0005497526113249,0.0,0.0,0.0,0.0,0.0,0.0,0.0005497526113249
2014-12-01,2014,12,13,0,2,0,4,0,2,0,4,0,1,0,0,2,0,0,0,0,1,0,25,25,29,1863,0.0069779924852388,0.0,0.0010735373054213,0.0,0.0021470746108427,0.0,0.0010735373054213,0.0,0.0021470746108427,0.0,0.0005367686527106,0.0,0.0,0.0010735373054213,0.0,0.0,0.0,0.0,0.0005367686527106,0.0
2015-01-01,2015,1,4,0,0,0,4,0,10,1,6,0,4,0,0,0,0,0,0,0,5,1,30,30,35,1772,0.0022573363431151,0.0,0.0,0.0,0.0022573363431151,0.0,0.0056433408577878,0.0005643340857787,0.0033860045146726,0.0,0.0022573363431151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028216704288939,0.0005643340857787
2015-02-01,2015,2,6,0,3,0,5,1,8,0,8,0,2,2,0,0,0,1,0,0,3,0,31,31,39,1720,0.0034883720930232,0.0,0.0017441860465116,0.0,0.002906976744186,0.0005813953488372,0.0046511627906976,0.0,0.0046511627906976,0.0,0.0011627906976744,0.0011627906976744,0.0,0.0,0.0,0.0005813953488372,0.0,0.0,0.0017441860465116,0.0
2015-03-01,2015,3,4,1,0,0,9,0,10,0,3,1,3,4,0,0,2,0,0,0,5,0,40,40,42,1860,0.0021505376344086,0.0005376344086021,0.0,0.0,0.0048387096774193,0.0,0.0053763440860215,0.0,0.0016129032258064,0.0005376344086021,0.0016129032258064,0.0021505376344086,0.0,0.0,0.0010752688172043,0.0,0.0,0.0,0.0026881720430107,0.0
2015-04-01,2015,4,0,0,2,0,1,0,3,0,1,0,2,1,0,1,0,0,0,0,2,0,9,9,13,1821,0.0,0.0,0.00109829763866,0.0,0.00054914881933,0.0,0.0016474464579901,0.0,0.00054914881933,0.0,0.00109829763866,0.00054914881933,0.0,0.00054914881933,0.0,0.0,0.0,0.0,0.00109829763866,0.0
2015-05-01,2015,5,1,0,0,0,1,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,9,9,10,1806,0.0005537098560354,0.0,0.0,0.0,0.0005537098560354,0.0,0.0,0.0,0.0033222591362126,0.0,0.0005537098560354,0.0005537098560354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-01,2015,6,2,0,0,0,0,0,1,0,4,0,1,3,0,2,0,0,0,0,0,0,12,12,13,2130,0.0009389671361502,0.0,0.0,0.0,0.0,0.0,0.0004694835680751,0.0,0.0018779342723004,0.0,0.0004694835680751,0.0014084507042253,0.0,0.0009389671361502,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,2015,7,5,0,2,0,3,0,6,0,4,0,4,3,0,0,1,0,0,0,0,0,26,26,28,3166,0.0015792798483891,0.0,0.0006317119393556,0.0,0.0009475679090334,0.0,0.0018951358180669,0.0,0.0012634238787113,0.0,0.0012634238787113,0.0009475679090334,0.0,0.0,0.0003158559696778,0.0,0.0,0.0,0.0,0.0
2015-08-01,2015,8,16,0,0,2,1,2,4,0,4,0,2,2,0,1,0,0,0,0,0,0,32,32,34,3095,0.0051696284329563,0.0,0.0,0.0006462035541195,0.0003231017770597,0.0006462035541195,0.001292407108239,0.0,0.001292407108239,0.0,0.0006462035541195,0.0006462035541195,0.0,0.0003231017770597,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-01,2015,9,12,0,0,0,0,1,6,0,11,0,1,2,0,1,0,0,0,0,0,0,31,31,34,2932,0.0040927694406548,0.0,0.0,0.0,0.0,0.0003410641200545,0.0020463847203274,0.0,0.0037517053206002,0.0,0.0003410641200545,0.0006821282401091,0.0,0.0003410641200545,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-01,2015,10,7,1,0,1,4,1,3,0,6,0,0,0,0,0,0,0,0,0,0,0,19,19,23,2978,0.0023505708529214,0.0003357958361316,0.0,0.0003357958361316,0.0013431833445265,0.0003357958361316,0.0010073875083948,0.0,0.0020147750167897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-01,2015,11,7,0,0,0,5,1,6,1,9,0,5,1,0,0,0,0,0,0,2,0,31,31,37,2995,0.0023372287145242,0.0,0.0,0.0,0.001669449081803,0.0003338898163606,0.0020033388981636,0.0003338898163606,0.0030050083472454,0.0,0.001669449081803,0.0003338898163606,0.0,0.0,0.0,0.0,0.0,0.0,0.0006677796327212,0.0
2015-12-01,2015,12,4,0,0,0,1,1,1,0,6,0,2,2,0,1,0,0,1,0,0,0,18,18,19,3077,0.0012999675008124,0.0,0.0,0.0,0.0003249918752031,0.0003249918752031,0.0003249918752031,0.0,0.0019499512512187,0.0,0.0006499837504062,0.0006499837504062,0.0,0.0003249918752031,0.0,0.0,0.0003249918752031,0.0,0.0,0.0
2016-01-01,2016,1,2,0,0,0,0,0,3,0,1,0,3,2,0,0,0,1,0,0,0,0,12,12,12,2667,0.0007499062617172,0.0,0.0,0.0,0.0,0.0,0.0011248593925759,0.0,0.0003749531308586,0.0,0.0011248593925759,0.0007499062617172,0.0,0.0,0.0,0.0003749531308586,0.0,0.0,0.0,0.0
2016-02-01,2016,2,9,0,2,0,5,1,1,0,5,0,2,5,1,3,0,0,0,1,0,0,30,30,35,2729,0.0032979113228288,0.0,0.0007328691828508,0.0,0.0018321729571271,0.0003664345914254,0.0003664345914254,0.0,0.0018321729571271,0.0,0.0007328691828508,0.0018321729571271,0.0003664345914254,0.0010993037742762,0.0,0.0,0.0,0.0003664345914254,0.0,0.0
2016-03-01,2016,3,4,0,0,0,5,0,1,0,4,0,1,2,0,1,0,0,0,0,0,1,19,19,19,2533,0.0015791551519936,0.0,0.0,0.0,0.0019739439399921,0.0,0.0003947887879984,0.0,0.0015791551519936,0.0,0.0003947887879984,0.0007895775759968,0.0,0.0003947887879984,0.0,0.0,0.0,0.0,0.0,0.0003947887879984
2016-04-01,2016,4,6,0,0,0,7,0,4,0,9,0,3,3,0,0,0,0,0,0,1,0,28,28,33,3097,0.0019373587342589,0.0,0.0,0.0,0.0022602518566354,0.0,0.0012915724895059,0.0,0.0029060381013884,0.0,0.0009686793671294,0.0009686793671294,0.0,0.0,0.0,0.0,0.0,0.0,0.0003228931223764,0.0
2016-05-01,2016,5,18,0,0,0,9,0,8,1,6,0,2,5,0,1,0,0,0,0,2,0,46,46,52,3659,0.0049193768789286,0.0,0.0,0.0,0.0024596884394643,0.0,0.0021863897239682,0.000273298715496,0.0016397922929762,0.0,0.000546597430992,0.0013664935774801,0.0,0.000273298715496,0.0,0.0,0.0,0.0,0.000546597430992,0.0
2016-06-01,2016,6,11,0,2,0,3,0,8,1,6,0,3,9,0,0,0,0,0,0,1,1,41,41,45,3566,0.0030846887268648,0.0,0.0005608524957936,0.0,0.0008412787436904,0.0,0.0022434099831744,0.0002804262478968,0.0016825574873808,0.0,0.0008412787436904,0.0025238362310712,0.0,0.0,0.0,0.0,0.0,0.0,0.0002804262478968,0.0002804262478968
2016-07-01,2016,7,17,0,0,1,3,1,5,0,9,0,3,7,0,2,0,0,0,0,0,0,45,45,48,3061,0.0055537406076445,0.0,0.0,0.000326690623979,0.0009800718719372,0.000326690623979,0.0016334531198954,0.0,0.0029402156158118,0.0,0.0009800718719372,0.0022868343678536,0.0,0.0006533812479581,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-01,2016,8,21,0,0,1,4,0,6,1,6,0,3,2,1,3,0,0,0,0,0,1,45,45,49,2836,0.0074047954866008,0.0,0.0,0.0003526093088857,0.001410437235543,0.0,0.0021156558533145,0.0003526093088857,0.0021156558533145,0.0,0.0010578279266572,0.0007052186177715,0.0003526093088857,0.0010578279266572,0.0,0.0,0.0,0.0,0.0,0.0003526093088857
2016-09-01,2016,9,14,1,0,0,4,1,10,0,5,2,1,4,0,0,1,0,0,1,0,0,41,41,44,3095,0.0045234248788368,0.0003231017770597,0.0,0.0,0.001292407108239,0.0003231017770597,0.0032310177705977,0.0,0.0016155088852988,0.0006462035541195,0.0003231017770597,0.001292407108239,0.0,0.0,0.0003231017770597,0.0,0.0,0.0003231017770597,0.0,0.0
2016-10-01,2016,10,14,0,1,0,5,1,7,0,3,0,1,5,0,0,0,2,0,0,1,0,33,33,40,3013,0.004646531695984,0.0,0.0003318951211417,0.0,0.0016594756057085,0.0003318951211417,0.002323265847992,0.0,0.0009956853634251,0.0,0.0003318951211417,0.0016594756057085,0.0,0.0,0.0,0.0006637902422834,0.0,0.0,0.0003318951211417,0.0
2016-11-01,2016,11,16,2,1,0,2,0,5,0,7,0,2,4,0,0,0,0,0,0,0,0,35,35,39,2757,0.005803409503083,0.0007254261878853,0.0003627130939426,0.0,0.0007254261878853,0.0,0.0018135654697134,0.0,0.0025389916575988,0.0,0.0007254261878853,0.0014508523757707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,2016,12,9,0,0,0,5,0,2,0,6,1,1,0,0,0,0,0,0,0,0,0,22,22,24,2778,0.0032397408207343,0.0,0.0,0.0,0.001799856011519,0.0,0.0007199424046076,0.0,0.0021598272138228,0.0003599712023038,0.0003599712023038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,2017,1,18,0,0,0,3,0,12,0,8,1,3,2,0,2,0,0,0,0,0,0,46,46,49,2538,0.0070921985815602,0.0,0.0,0.0,0.0011820330969267,0.0,0.0047281323877068,0.0,0.0031520882584712,0.0003940110323089,0.0011820330969267,0.0007880220646178,0.0,0.0007880220646178,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-01,2017,2,9,0,1,2,3,0,1,0,3,1,1,4,1,0,0,0,0,0,0,0,25,25,26,2741,0.0032834731849689,0.0,0.0003648303538854,0.0007296607077708,0.0010944910616563,0.0,0.0003648303538854,0.0,0.0010944910616563,0.0003648303538854,0.0003648303538854,0.0014593214155417,0.0003648303538854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-01,2017,3,8,0,1,1,2,0,4,0,4,0,0,2,0,0,0,0,0,0,0,0,21,21,22,2858,0.0027991602519244,0.0,0.0003498950314905,0.0003498950314905,0.0006997900629811,0.0,0.0013995801259622,0.0,0.0013995801259622,0.0,0.0,0.0006997900629811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-01,2017,4,5,0,0,0,2,0,3,0,3,0,3,4,0,2,0,0,0,0,1,1,22,22,24,2734,0.0018288222384784,0.0,0.0,0.0,0.0007315288953913,0.0,0.001097293343087,0.0,0.001097293343087,0.0,0.001097293343087,0.0014630577907827,0.0,0.0007315288953913,0.0,0.0,0.0,0.0,0.0003657644476956,0.0003657644476956
2017-05-01,2017,5,7,0,0,0,3,0,4,1,1,0,1,3,0,1,0,0,0,0,3,0,22,22,24,2836,0.0024682651622002,0.0,0.0,0.0,0.0010578279266572,0.0,0.001410437235543,0.0003526093088857,0.0003526093088857,0.0,0.0003526093088857,0.0010578279266572,0.0,0.0003526093088857,0.0,0.0,0.0,0.0,0.0010578279266572,0.0
2017-06-01,2017,6,7,0,1,0,1,0,8,0,3,0,3,4,1,2,0,0,1,0,0,0,27,27,31,2622,0.0026697177726926,0.0,0.0003813882532418,0.0,0.0003813882532418,0.0,0.0030511060259344,0.0,0.0011441647597254,0.0,0.0011441647597254,0.0015255530129672,0.0003813882532418,0.0007627765064836,0.0,0.0,0.0003813882532418,0.0,0.0,0.0
2017-07-01,2017,7,22,1,1,1,5,1,19,1,7,3,4,12,0,3,2,2,0,0,1,0,67,67,85,2902,0.0075809786354238,0.0003445899379738,0.0003445899379738,0.0003445899379738,0.001722949689869,0.0003445899379738,0.0065472088215024,0.0003445899379738,0.0024121295658166,0.0010337698139214,0.0013783597518952,0.0041350792556857,0.0,0.0010337698139214,0.0006891798759476,0.0006891798759476,0.0,0.0,0.0003445899379738,0.0
2017-08-01,2017,8,27,0,4,0,1,2,17,1,4,1,2,3,0,0,0,0,0,0,0,0,58,58,62,2416,0.0111754966887417,0.0,0.0016556291390728,0.0,0.0004139072847682,0.0008278145695364,0.0070364238410596,0.0004139072847682,0.0016556291390728,0.0004139072847682,0.0008278145695364,0.0012417218543046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-01,2017,9,10,0,0,0,2,0,13,0,6,0,4,6,0,0,0,0,0,0,0,0,35,35,41,2496,0.0040064102564102,0.0,0.0,0.0,0.000801282051282,0.0,0.0052083333333333,0.0,0.0024038461538461,0.0,0.0016025641025641,0.0024038461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-01,2017,10,10,1,1,0,1,0,15,0,5,1,2,5,0,1,0,0,0,1,0,0,41,41,43,2904,0.0034435261707988,0.0003443526170798,0.0003443526170798,0.0,0.0003443526170798,0.0,0.0051652892561983,0.0,0.0017217630853994,0.0003443526170798,0.0006887052341597,0.0017217630853994,0.0,0.0003443526170798,0.0,0.0,0.0,0.0003443526170798,0.0,0.0
2017-11-01,2017,11,14,0,1,1,2,1,6,1,4,1,7,1,0,0,1,0,0,1,0,0,41,41,41,2892,0.0048409405255878,0.0,0.0003457814661134,0.0003457814661134,0.0006915629322268,0.0003457814661134,0.0020746887966804,0.0003457814661134,0.0013831258644536,0.0003457814661134,0.0024204702627939,0.0003457814661134,0.0,0.0,0.0003457814661134,0.0,0.0,0.0003457814661134,0.0,0.0
2017-12-01,2017,12,12,0,0,0,3,0,4,0,6,0,4,1,0,1,0,0,0,0,0,0,28,28,31,3033,0.0039564787339268,0.0,0.0,0.0,0.0009891196834817,0.0,0.0013188262446422,0.0,0.0019782393669634,0.0,0.0013188262446422,0.0003297065611605,0.0,0.0003297065611605,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,2018,1,15,0,0,0,3,1,3,0,8,1,1,4,0,0,1,0,0,0,0,0,35,35,37,3095,0.0048465266558966,0.0,0.0,0.0,0.0009693053311793,0.0003231017770597,0.0009693053311793,0.0,0.0025848142164781,0.0003231017770597,0.0003231017770597,0.001292407108239,0.0,0.0,0.0003231017770597,0.0,0.0,0.0,0.0,0.0
