date,year,month,sudden-onset environmental disaster,environmental cooperation,environmental government initiatives,environmental security,environmental -999,environmental arrest,human-induced disaster,displacement,-999,environmental legal action,environmental opinion,slow-onset environmental disaster,environmental corruption,environmental crime,environmental legal change,environmental activism,environmental corporate initiatives,lethal environmental violence,environmental protests,nonlethal environmental violence,total_articles,total_from_source,total_label_events,total_local_docs,sudden-onset environmental disasterNorm,environmental cooperationNorm,environmental government initiativesNorm,environmental securityNorm,environmental -999Norm,environmental arrestNorm,human-induced disasterNorm,displacementNorm,-999Norm,environmental legal actionNorm,environmental opinionNorm,slow-onset environmental disasterNorm,environmental corruptionNorm,environmental crimeNorm,environmental legal changeNorm,environmental activismNorm,environmental corporate initiativesNorm,lethal environmental violenceNorm,environmental protestsNorm,nonlethal environmental violenceNorm
2012-01-01,2012,1,2,0,0,0,5,1,9,1,10,6,4,1,0,8,0,0,1,0,4,3,49,49,55,4066,0.0004918839153959,0.0,0.0,0.0,0.0012297097884899,0.0002459419576979,0.0022134776192818,0.0002459419576979,0.0024594195769798,0.0014756517461878,0.0009837678307919,0.0002459419576979,0.0,0.0019675356615838,0.0,0.0,0.0002459419576979,0.0,0.0009837678307919,0.0007378258730939
2012-02-01,2012,2,2,0,1,0,6,2,8,0,8,4,9,2,0,3,0,1,0,1,1,3,45,45,51,3562,0.0005614823133071,0.0,0.0002807411566535,0.0,0.0016844469399213,0.0005614823133071,0.0022459292532285,0.0,0.0022459292532285,0.0011229646266142,0.002526670409882,0.0005614823133071,0.0,0.0008422234699606,0.0,0.0002807411566535,0.0,0.0002807411566535,0.0002807411566535,0.0008422234699606
2012-03-01,2012,3,6,0,0,0,4,0,14,0,7,6,2,1,0,4,0,0,0,0,1,0,43,43,45,3956,0.0015166835187057,0.0,0.0,0.0,0.0010111223458038,0.0,0.0035389282103134,0.0,0.0017694641051567,0.0015166835187057,0.0005055611729019,0.0002527805864509,0.0,0.0010111223458038,0.0,0.0,0.0,0.0,0.0002527805864509,0.0
2012-04-01,2012,4,6,0,1,1,5,0,14,1,8,2,7,2,4,4,0,0,1,1,1,1,54,54,59,3600,0.0016666666666666,0.0,0.0002777777777777,0.0002777777777777,0.0013888888888888,0.0,0.0038888888888888,0.0002777777777777,0.0022222222222222,0.0005555555555555,0.0019444444444444,0.0005555555555555,0.0011111111111111,0.0011111111111111,0.0,0.0,0.0002777777777777,0.0002777777777777,0.0002777777777777,0.0002777777777777
2012-05-01,2012,5,5,0,2,0,3,0,11,0,6,3,6,3,3,4,1,0,0,1,1,2,44,44,51,3592,0.001391982182628,0.0,0.0005567928730512,0.0,0.0008351893095768,0.0,0.0030623608017817,0.0,0.0016703786191536,0.0008351893095768,0.0016703786191536,0.0008351893095768,0.0008351893095768,0.0011135857461024,0.0002783964365256,0.0,0.0,0.0002783964365256,0.0002783964365256,0.0005567928730512
2012-06-01,2012,6,21,0,2,0,5,0,7,2,10,2,6,7,3,0,1,1,1,1,1,2,67,67,72,3440,0.0061046511627906,0.0,0.0005813953488372,0.0,0.001453488372093,0.0,0.0020348837209302,0.0005813953488372,0.002906976744186,0.0005813953488372,0.0017441860465116,0.0020348837209302,0.0008720930232558,0.0,0.0002906976744186,0.0002906976744186,0.0002906976744186,0.0002906976744186,0.0002906976744186,0.0005813953488372
2012-07-01,2012,7,12,1,0,0,9,1,8,1,20,3,5,4,2,2,1,2,0,0,2,1,65,65,74,3705,0.0032388663967611,0.0002699055330634,0.0,0.0,0.0024291497975708,0.0002699055330634,0.0021592442645074,0.0002699055330634,0.0053981106612685,0.0008097165991902,0.0013495276653171,0.0010796221322537,0.0005398110661268,0.0005398110661268,0.0002699055330634,0.0005398110661268,0.0,0.0,0.0005398110661268,0.0002699055330634
2012-08-01,2012,8,4,0,0,0,5,0,5,0,5,2,6,2,0,1,0,1,0,3,1,0,33,33,35,3253,0.0012296341838303,0.0,0.0,0.0,0.0015370427297878,0.0,0.0015370427297878,0.0,0.0015370427297878,0.0006148170919151,0.0018444512757454,0.0006148170919151,0.0,0.0003074085459575,0.0,0.0003074085459575,0.0,0.0009222256378727,0.0003074085459575,0.0
2012-09-01,2012,9,9,0,1,0,4,1,7,0,8,1,3,3,1,5,1,1,0,2,4,1,45,45,52,3785,0.0023778071334214,0.0,0.0002642007926023,0.0,0.0010568031704095,0.0002642007926023,0.0018494055482166,0.0,0.002113606340819,0.0002642007926023,0.0007926023778071,0.0007926023778071,0.0002642007926023,0.0013210039630118,0.0002642007926023,0.0002642007926023,0.0,0.0005284015852047,0.0010568031704095,0.0002642007926023
2012-10-01,2012,10,8,0,0,0,9,0,3,0,3,0,2,1,2,0,0,0,0,1,2,1,30,30,32,3541,0.002259248799774,0.0,0.0,0.0,0.0025416548997458,0.0,0.0008472182999152,0.0,0.0008472182999152,0.0,0.0005648121999435,0.0002824060999717,0.0005648121999435,0.0,0.0,0.0,0.0,0.0002824060999717,0.0005648121999435,0.0002824060999717
