date,year,month,sudden-onset environmental disaster,environmental cooperation,environmental government initiatives,environmental security,environmental -999,environmental arrest,human-induced disaster,displacement,-999,environmental legal action,environmental opinion,slow-onset environmental disaster,environmental corruption,environmental crime,environmental legal change,environmental activism,environmental corporate initiatives,lethal environmental violence,environmental protests,nonlethal environmental violence,total_articles,total_from_source,total_label_events,total_local_docs,sudden-onset environmental disasterNorm,environmental cooperationNorm,environmental government initiativesNorm,environmental securityNorm,environmental -999Norm,environmental arrestNorm,human-induced disasterNorm,displacementNorm,-999Norm,environmental legal actionNorm,environmental opinionNorm,slow-onset environmental disasterNorm,environmental corruptionNorm,environmental crimeNorm,environmental legal changeNorm,environmental activismNorm,environmental corporate initiativesNorm,lethal environmental violenceNorm,environmental protestsNorm,nonlethal environmental violenceNorm
2013-04-01,2013,4,8,1,1,0,2,0,2,0,3,0,1,1,0,0,0,0,0,0,0,0,17,17,19,2430,0.0032921810699588,0.0004115226337448,0.0004115226337448,0.0,0.0008230452674897,0.0,0.0008230452674897,0.0,0.0012345679012345,0.0,0.0004115226337448,0.0004115226337448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-01,2013,5,2,0,0,0,1,0,1,0,4,0,2,2,0,1,0,0,0,0,0,0,11,11,13,2567,0.0007791195948578,0.0,0.0,0.0,0.0003895597974289,0.0,0.0003895597974289,0.0,0.0015582391897156,0.0,0.0007791195948578,0.0007791195948578,0.0,0.0003895597974289,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-01,2013,6,7,0,0,0,2,0,1,0,2,0,3,1,0,0,0,0,0,0,0,0,15,15,16,2162,0.0032377428307123,0.0,0.0,0.0,0.0009250693802035,0.0,0.0004625346901017,0.0,0.0009250693802035,0.0,0.0013876040703052,0.0004625346901017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-01,2013,7,2,0,0,0,0,0,1,0,1,1,5,1,0,1,0,0,1,0,0,0,11,11,13,2564,0.000780031201248,0.0,0.0,0.0,0.0,0.0,0.000390015600624,0.0,0.000390015600624,0.000390015600624,0.0019500780031201,0.000390015600624,0.0,0.000390015600624,0.0,0.0,0.000390015600624,0.0,0.0,0.0
2013-08-01,2013,8,4,0,0,0,0,0,1,0,3,0,3,2,0,0,0,0,0,0,0,0,12,12,13,2622,0.0015255530129672,0.0,0.0,0.0,0.0,0.0,0.0003813882532418,0.0,0.0011441647597254,0.0,0.0011441647597254,0.0007627765064836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,2013,9,11,0,0,0,0,0,0,0,2,0,2,3,0,0,0,0,0,0,0,0,15,15,18,2729,0.0040307805056797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007328691828508,0.0,0.0007328691828508,0.0010993037742762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-01,2013,10,3,0,1,0,2,0,2,0,3,1,0,1,0,0,0,0,0,0,0,0,12,12,13,2857,0.0010500525026251,0.0,0.000350017500875,0.0,0.00070003500175,0.0,0.00070003500175,0.0,0.0010500525026251,0.000350017500875,0.0,0.000350017500875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-01,2013,11,2,0,0,0,3,0,4,0,1,1,1,1,0,1,0,0,0,0,0,0,12,12,14,2490,0.0008032128514056,0.0,0.0,0.0,0.0012048192771084,0.0,0.0016064257028112,0.0,0.0004016064257028,0.0004016064257028,0.0004016064257028,0.0004016064257028,0.0,0.0004016064257028,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-01,2013,12,2,0,0,0,1,0,6,0,1,0,0,1,0,0,0,1,0,0,0,0,11,11,12,2679,0.0007465472191116,0.0,0.0,0.0,0.0003732736095558,0.0,0.0022396416573348,0.0,0.0003732736095558,0.0,0.0,0.0003732736095558,0.0,0.0,0.0,0.0003732736095558,0.0,0.0,0.0,0.0
2014-01-01,2014,1,7,0,0,0,1,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,12,12,13,2531,0.0027657052548399,0.0,0.0,0.0,0.0003951007506914,0.0,0.0,0.0,0.0003951007506914,0.0,0.0003951007506914,0.0007902015013828,0.0,0.0,0.0003951007506914,0.0,0.0,0.0,0.0,0.0
2014-02-01,2014,2,10,0,0,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,15,15,17,2733,0.0036589828027808,0.0,0.0,0.0,0.0,0.0,0.0010976948408342,0.0,0.0010976948408342,0.0,0.0,0.000365898280278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-01,2014,3,9,0,1,0,2,0,2,0,3,0,2,2,1,0,0,0,0,0,2,0,20,20,24,2321,0.0038776389487289,0.0,0.0004308487720809,0.0,0.0008616975441619,0.0,0.0008616975441619,0.0,0.0012925463162429,0.0,0.0008616975441619,0.0008616975441619,0.0004308487720809,0.0,0.0,0.0,0.0,0.0,0.0008616975441619,0.0
2014-04-01,2014,4,4,0,0,0,2,0,3,0,2,0,3,1,0,0,0,0,0,0,1,0,15,15,16,3103,0.0012890750886239,0.0,0.0,0.0,0.0006445375443119,0.0,0.0009668063164679,0.0,0.0006445375443119,0.0,0.0009668063164679,0.0003222687721559,0.0,0.0,0.0,0.0,0.0,0.0,0.0003222687721559,0.0
2014-05-01,2014,5,6,0,0,0,2,0,3,0,7,0,2,0,1,0,0,0,0,0,0,0,19,19,21,3192,0.0018796992481203,0.0,0.0,0.0,0.0006265664160401,0.0,0.0009398496240601,0.0,0.0021929824561403,0.0,0.0006265664160401,0.0,0.00031328320802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-01,2014,6,15,0,0,0,1,0,4,0,3,0,2,3,0,0,0,0,0,0,0,1,26,26,29,2973,0.0050454086781029,0.0,0.0,0.0,0.0003363605785401,0.0,0.0013454423141607,0.0,0.0010090817356205,0.0,0.0006727211570803,0.0010090817356205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003363605785401
2014-07-01,2014,7,10,0,0,0,1,0,4,0,4,0,4,5,0,0,0,0,0,0,0,0,25,25,28,2945,0.0033955857385398,0.0,0.0,0.0,0.0003395585738539,0.0,0.0013582342954159,0.0,0.0013582342954159,0.0,0.0013582342954159,0.0016977928692699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-01,2014,8,10,0,0,0,0,0,1,1,4,0,1,4,0,0,0,0,0,0,0,0,20,20,21,3480,0.0028735632183908,0.0,0.0,0.0,0.0,0.0,0.000287356321839,0.000287356321839,0.0011494252873563,0.0,0.000287356321839,0.0011494252873563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-01,2014,9,16,0,0,0,3,0,4,0,3,0,1,3,0,1,0,0,0,0,0,0,27,27,31,3533,0.0045287291253891,0.0,0.0,0.0,0.0008491367110104,0.0,0.0011321822813472,0.0,0.0008491367110104,0.0,0.0002830455703368,0.0008491367110104,0.0,0.0002830455703368,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-01,2014,10,19,0,0,0,2,1,2,0,4,0,4,7,1,0,0,0,0,1,0,1,40,40,42,4284,0.0044351073762838,0.0,0.0,0.0,0.0004668534080298,0.0002334267040149,0.0004668534080298,0.0,0.0009337068160597,0.0,0.0009337068160597,0.0016339869281045,0.0002334267040149,0.0,0.0,0.0,0.0,0.0002334267040149,0.0,0.0002334267040149
2014-11-01,2014,11,15,0,1,2,5,0,0,0,3,1,0,5,0,1,0,0,0,0,1,0,30,30,34,4303,0.0034859400418312,0.0,0.0002323960027887,0.0004647920055775,0.0011619800139437,0.0,0.0,0.0,0.0006971880083662,0.0002323960027887,0.0,0.0011619800139437,0.0,0.0002323960027887,0.0,0.0,0.0,0.0,0.0002323960027887,0.0
2014-12-01,2014,12,10,0,0,0,2,1,1,0,7,0,2,4,0,0,0,0,0,0,0,1,27,27,28,4409,0.0022680880018144,0.0,0.0,0.0,0.0004536176003628,0.0002268088001814,0.0002268088001814,0.0,0.0015876616012701,0.0,0.0004536176003628,0.0009072352007257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002268088001814
2015-01-01,2015,1,16,0,0,0,1,0,8,1,6,0,4,5,0,0,0,0,0,0,0,0,37,37,41,4256,0.0037593984962406,0.0,0.0,0.0,0.000234962406015,0.0,0.0018796992481203,0.000234962406015,0.0014097744360902,0.0,0.0009398496240601,0.0011748120300751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-01,2015,2,14,0,0,0,5,0,3,0,4,0,3,2,0,0,0,0,0,0,0,0,29,29,31,4223,0.0033151787828557,0.0,0.0,0.0,0.0011839924224484,0.0,0.000710395453469,0.0,0.0009471939379587,0.0,0.000710395453469,0.0004735969689793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-01,2015,3,13,0,0,0,1,0,3,0,1,0,2,5,1,0,1,0,0,0,0,1,24,24,28,3981,0.0032655111780959,0.0,0.0,0.0,0.0002511931675458,0.0,0.0007535795026375,0.0,0.0002511931675458,0.0,0.0005023863350916,0.0012559658377292,0.0002511931675458,0.0,0.0002511931675458,0.0,0.0,0.0,0.0,0.0002511931675458
2015-04-01,2015,4,11,0,0,0,1,0,3,0,6,0,2,3,1,0,0,0,0,0,0,0,24,24,27,4533,0.0024266490183101,0.0,0.0,0.0,0.00022060445621,0.0,0.00066181336863,0.0,0.00132362673726,0.0,0.00044120891242,0.00066181336863,0.00022060445621,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-01,2015,5,7,0,1,0,3,0,3,0,8,1,8,1,0,0,0,0,0,0,1,2,26,26,35,4502,0.0015548645046645,0.0,0.0002221235006663,0.0,0.0006663705019991,0.0,0.0006663705019991,0.0,0.0017769880053309,0.0002221235006663,0.0017769880053309,0.0002221235006663,0.0,0.0,0.0,0.0,0.0,0.0,0.0002221235006663,0.0004442470013327
2015-06-01,2015,6,13,0,0,0,1,0,7,1,6,0,2,1,0,0,0,0,0,0,0,0,27,27,31,4151,0.0031317754757889,0.0,0.0,0.0,0.0002409058058299,0.0,0.0016863406408094,0.0002409058058299,0.0014454348349795,0.0,0.0004818116116598,0.0002409058058299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,2015,7,8,0,0,0,1,0,5,0,9,0,6,8,0,0,0,0,0,0,0,0,31,31,37,4067,0.0019670518809933,0.0,0.0,0.0,0.0002458814851241,0.0,0.0012294074256208,0.0,0.0022129333661175,0.0,0.001475288910745,0.0019670518809933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-01,2015,8,12,0,1,0,3,0,5,0,1,2,5,8,0,0,0,0,0,0,0,0,32,32,37,4321,0.0027771349224716,0.0,0.0002314279102059,0.0,0.0006942837306179,0.0,0.0011571395510298,0.0,0.0002314279102059,0.0004628558204119,0.0011571395510298,0.0018514232816477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-01,2015,9,26,0,0,0,1,0,3,0,3,0,2,1,0,0,0,0,0,0,0,0,33,33,36,4031,0.00645001240387,0.0,0.0,0.0,0.0002480774001488,0.0,0.0007442322004465,0.0,0.0007442322004465,0.0,0.0004961548002976,0.0002480774001488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-01,2015,10,17,0,0,0,5,0,5,0,2,0,1,5,0,1,0,0,0,0,0,1,35,35,37,4400,0.0038636363636363,0.0,0.0,0.0,0.0011363636363636,0.0,0.0011363636363636,0.0,0.0004545454545454,0.0,0.0002272727272727,0.0011363636363636,0.0,0.0002272727272727,0.0,0.0,0.0,0.0,0.0,0.0002272727272727
2015-11-01,2015,11,12,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,17,17,17,4198,0.0028585040495474,0.0,0.0002382086707956,0.0,0.0,0.0,0.0004764173415912,0.0002382086707956,0.0002382086707956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-01,2015,12,7,0,0,0,1,0,11,0,2,0,1,1,0,0,0,0,0,0,0,0,23,23,23,4795,0.0014598540145985,0.0,0.0,0.0,0.000208550573514,0.0,0.0022940563086548,0.0,0.0004171011470281,0.0,0.000208550573514,0.000208550573514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,2016,1,16,0,0,0,2,0,5,0,2,0,1,2,0,0,0,0,0,0,2,0,30,30,30,4463,0.0035850324893569,0.0,0.0,0.0,0.0004481290611696,0.0,0.001120322652924,0.0,0.0004481290611696,0.0,0.0002240645305848,0.0004481290611696,0.0,0.0,0.0,0.0,0.0,0.0,0.0004481290611696,0.0
2016-02-01,2016,2,12,0,1,1,1,0,2,0,6,0,3,4,0,0,0,0,0,0,0,0,28,28,30,4630,0.0025917926565874,0.0,0.0002159827213822,0.0002159827213822,0.0002159827213822,0.0,0.0004319654427645,0.0,0.0012958963282937,0.0,0.0006479481641468,0.0008639308855291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,2016,3,10,0,1,0,2,0,2,0,3,0,4,1,0,1,1,0,0,0,0,0,23,23,25,4182,0.002391200382592,0.0,0.0002391200382592,0.0,0.0004782400765184,0.0,0.0004782400765184,0.0,0.0007173601147776,0.0,0.0009564801530368,0.0002391200382592,0.0,0.0002391200382592,0.0002391200382592,0.0,0.0,0.0,0.0,0.0
2016-04-01,2016,4,10,1,0,0,3,0,2,0,6,0,3,0,0,1,0,1,0,0,0,1,26,26,28,5117,0.001954270080125,0.0001954270080125,0.0,0.0,0.0005862810240375,0.0,0.000390854016025,0.0,0.001172562048075,0.0,0.0005862810240375,0.0,0.0,0.0001954270080125,0.0,0.0001954270080125,0.0,0.0,0.0,0.0001954270080125
2016-05-01,2016,5,7,0,0,0,7,0,1,0,8,0,4,2,1,1,0,0,0,0,0,0,25,25,31,4847,0.0014441922838869,0.0,0.0,0.0,0.0014441922838869,0.0,0.0002063131834124,0.0,0.0016505054672993,0.0,0.0008252527336496,0.0004126263668248,0.0002063131834124,0.0002063131834124,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-01,2016,6,17,0,0,0,1,0,3,1,7,0,6,3,0,0,0,0,1,0,3,0,38,38,42,4542,0.003742844561867,0.0,0.0,0.0,0.0002201673271686,0.0,0.0006605019815059,0.0002201673271686,0.0015411712901805,0.0,0.0013210039630118,0.0006605019815059,0.0,0.0,0.0,0.0,0.0002201673271686,0.0,0.0006605019815059,0.0
2016-07-01,2016,7,13,0,1,0,1,0,6,1,9,3,3,5,0,1,0,1,0,0,0,0,39,39,44,4329,0.003003003003003,0.0,0.0002310002310002,0.0,0.0002310002310002,0.0,0.0013860013860013,0.0002310002310002,0.002079002079002,0.0006930006930006,0.0006930006930006,0.0011550011550011,0.0,0.0002310002310002,0.0,0.0002310002310002,0.0,0.0,0.0,0.0
2016-08-01,2016,8,29,2,0,0,5,0,3,0,2,0,1,0,1,0,0,0,0,0,0,0,42,42,43,5131,0.0056519197037614,0.0003897875657766,0.0,0.0,0.0009744689144416,0.0,0.0005846813486649,0.0,0.0003897875657766,0.0,0.0001948937828883,0.0,0.0001948937828883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01,2016,9,33,0,0,0,4,0,6,2,5,0,5,1,0,1,0,1,0,0,1,0,56,56,59,4806,0.0068664169787765,0.0,0.0,0.0,0.0008322929671244,0.0,0.0012484394506866,0.0004161464835622,0.0010403662089055,0.0,0.0010403662089055,0.0002080732417811,0.0,0.0002080732417811,0.0,0.0002080732417811,0.0,0.0,0.0002080732417811,0.0
2016-10-01,2016,10,26,0,2,1,3,1,3,3,5,2,7,2,0,1,1,0,0,1,0,0,54,54,58,4984,0.0052166934189406,0.0,0.0004012841091492,0.0002006420545746,0.0006019261637239,0.0002006420545746,0.0006019261637239,0.0006019261637239,0.0010032102728731,0.0004012841091492,0.0014044943820224,0.0004012841091492,0.0,0.0002006420545746,0.0002006420545746,0.0,0.0,0.0002006420545746,0.0,0.0
2016-11-01,2016,11,13,1,2,0,1,0,3,0,6,1,5,5,0,1,0,0,0,0,0,0,35,35,38,5174,0.0025125628140703,0.0001932740626207,0.0003865481252415,0.0,0.0001932740626207,0.0,0.0005798221878623,0.0,0.0011596443757247,0.0001932740626207,0.0009663703131039,0.0009663703131039,0.0,0.0001932740626207,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,2016,12,15,0,0,0,4,0,4,0,4,0,3,5,0,1,0,0,1,0,0,0,34,34,37,3664,0.004093886462882,0.0,0.0,0.0,0.0010917030567685,0.0,0.0010917030567685,0.0,0.0010917030567685,0.0,0.0008187772925764,0.0013646288209606,0.0,0.0002729257641921,0.0,0.0,0.0002729257641921,0.0,0.0,0.0
2017-01-01,2017,1,13,0,3,0,2,2,1,0,2,0,4,2,1,1,0,0,0,0,0,0,28,28,31,2084,0.0062380038387715,0.0,0.0014395393474088,0.0,0.0009596928982725,0.0009596928982725,0.0004798464491362,0.0,0.0009596928982725,0.0,0.0019193857965451,0.0009596928982725,0.0004798464491362,0.0004798464491362,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-01,2017,2,14,0,1,0,3,1,4,0,6,0,6,3,1,0,1,0,0,0,0,0,35,35,40,3569,0.0039226674138414,0.0,0.0002801905295601,0.0,0.0008405715886803,0.0002801905295601,0.0011207621182404,0.0,0.0016811431773606,0.0,0.0016811431773606,0.0008405715886803,0.0002801905295601,0.0,0.0002801905295601,0.0,0.0,0.0,0.0,0.0
2017-03-01,2017,3,14,0,1,1,5,0,7,1,6,0,3,4,0,0,0,1,0,0,2,0,40,40,45,4258,0.0032879286049788,0.0,0.0002348520432127,0.0002348520432127,0.0011742602160638,0.0,0.0016439643024894,0.0002348520432127,0.0014091122592766,0.0,0.0007045561296383,0.0009394081728511,0.0,0.0,0.0,0.0002348520432127,0.0,0.0,0.0004697040864255,0.0
2017-04-01,2017,4,25,0,0,0,4,0,5,0,7,1,4,3,0,3,0,2,0,0,0,2,50,50,56,4358,0.0057365764111977,0.0,0.0,0.0,0.0009178522257916,0.0,0.0011473152822395,0.0,0.0016062413951353,0.0002294630564479,0.0009178522257916,0.0006883891693437,0.0,0.0006883891693437,0.0,0.0004589261128958,0.0,0.0,0.0,0.0004589261128958
2017-05-01,2017,5,25,0,1,0,7,0,4,0,8,1,5,9,0,0,0,0,0,0,0,0,54,54,60,4401,0.0056805271529197,0.0,0.0002272210861167,0.0,0.0015905476028175,0.0,0.0009088843444671,0.0,0.0018177686889343,0.0002272210861167,0.0011361054305839,0.0020449897750511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-01,2017,6,22,0,0,0,3,0,2,1,5,3,6,2,2,0,0,0,0,0,1,0,44,44,47,4334,0.0050761421319796,0.0,0.0,0.0,0.0006922011998154,0.0,0.0004614674665436,0.0002307337332718,0.001153668666359,0.0006922011998154,0.0013844023996308,0.0004614674665436,0.0004614674665436,0.0,0.0,0.0,0.0,0.0,0.0002307337332718,0.0
2017-07-01,2017,7,14,0,0,0,2,1,2,0,5,5,5,0,2,3,0,0,0,0,3,0,40,40,42,4363,0.0032088012835205,0.0,0.0,0.0,0.00045840018336,0.00022920009168,0.00045840018336,0.0,0.0011460004584001,0.0011460004584001,0.0011460004584001,0.0,0.00045840018336,0.0006876002750401,0.0,0.0,0.0,0.0,0.0006876002750401,0.0
2017-08-01,2017,8,9,0,2,0,1,0,9,1,9,1,7,10,1,1,0,0,0,0,1,0,44,44,52,4560,0.0019736842105263,0.0,0.000438596491228,0.0,0.000219298245614,0.0,0.0019736842105263,0.000219298245614,0.0019736842105263,0.000219298245614,0.0015350877192982,0.0021929824561403,0.000219298245614,0.000219298245614,0.0,0.0,0.0,0.0,0.000219298245614,0.0
2017-09-01,2017,9,15,0,0,0,2,0,5,0,5,0,2,3,0,0,0,0,0,0,0,1,31,31,33,4006,0.0037443834248627,0.0,0.0,0.0,0.000499251123315,0.0,0.0012481278082875,0.0,0.0012481278082875,0.0,0.000499251123315,0.0007488766849725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002496255616575
2017-10-01,2017,10,12,0,1,0,3,0,4,0,5,1,6,1,0,1,0,0,0,0,0,1,30,30,35,4434,0.0027063599458728,0.0,0.0002255299954894,0.0,0.0006765899864682,0.0,0.0009021199819576,0.0,0.001127649977447,0.0002255299954894,0.0013531799729364,0.0002255299954894,0.0,0.0002255299954894,0.0,0.0,0.0,0.0,0.0,0.0002255299954894
2017-11-01,2017,11,21,0,1,0,1,0,4,0,3,0,2,1,0,0,0,0,0,0,0,0,32,32,33,4133,0.0050810549237841,0.0,0.0002419549963706,0.0,0.0002419549963706,0.0,0.0009678199854827,0.0,0.000725864989112,0.0,0.0004839099927413,0.0002419549963706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-01,2017,12,4,1,0,1,3,1,1,0,3,0,2,2,1,0,0,0,0,0,0,1,17,17,20,4155,0.000962695547533,0.0002406738868832,0.0,0.0002406738868832,0.0007220216606498,0.0002406738868832,0.0002406738868832,0.0,0.0007220216606498,0.0,0.0004813477737665,0.0004813477737665,0.0002406738868832,0.0,0.0,0.0,0.0,0.0,0.0,0.0002406738868832
2018-01-01,2018,1,19,0,0,0,5,1,1,0,8,1,3,2,0,1,0,0,0,0,0,0,39,39,41,4174,0.0045519885002395,0.0,0.0,0.0,0.0011978917105893,0.0002395783421178,0.0002395783421178,0.0,0.0019166267369429,0.0002395783421178,0.0007187350263536,0.0004791566842357,0.0,0.0002395783421178,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-01,2018,2,16,0,0,0,0,0,1,2,7,1,4,5,0,1,0,0,0,0,1,0,35,35,38,4128,0.003875968992248,0.0,0.0,0.0,0.0,0.0,0.0002422480620155,0.000484496124031,0.0016957364341085,0.0002422480620155,0.000968992248062,0.0012112403100775,0.0,0.0002422480620155,0.0,0.0,0.0,0.0,0.0002422480620155,0.0
