date,year,month,sudden-onset environmental disaster,environmental cooperation,environmental government initiatives,environmental security,environmental -999,environmental arrest,human-induced disaster,displacement,-999,environmental legal action,environmental opinion,slow-onset environmental disaster,environmental corruption,environmental crime,environmental legal change,environmental activism,environmental corporate initiatives,lethal environmental violence,environmental protests,nonlethal environmental violence,total_articles,total_from_source,total_label_events,total_local_docs,sudden-onset environmental disasterNorm,environmental cooperationNorm,environmental government initiativesNorm,environmental securityNorm,environmental -999Norm,environmental arrestNorm,human-induced disasterNorm,displacementNorm,-999Norm,environmental legal actionNorm,environmental opinionNorm,slow-onset environmental disasterNorm,environmental corruptionNorm,environmental crimeNorm,environmental legal changeNorm,environmental activismNorm,environmental corporate initiativesNorm,lethal environmental violenceNorm,environmental protestsNorm,nonlethal environmental violenceNorm
2012-11-01,2012,11,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,4,4,5,115,0.0,0.0,0.0,0.0,0.008695652173913,0.0,0.008695652173913,0.0,0.0,0.0,0.008695652173913,0.017391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-01,2012,12,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,4,5,136,0.0,0.0,0.0,0.0,0.0147058823529411,0.0,0.0,0.0,0.0147058823529411,0.0,0.0073529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-01,2013,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,136,0.0,0.0,0.0,0.0,0.0147058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-01,2013,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054945054945054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-01,2013,4,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,3,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0,0.0,0.0,0.0064102564102564,0.0064102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-01,2013,5,0,0,1,0,2,0,2,1,3,0,0,1,0,0,0,0,0,0,0,0,9,9,10,256,0.0,0.0,0.00390625,0.0,0.0078125,0.0,0.0078125,0.00390625,0.01171875,0.0,0.0,0.00390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-01,2013,6,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,7,7,7,208,0.0,0.0,0.0,0.0,0.0096153846153846,0.0,0.0,0.0048076923076923,0.0144230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048076923076923
2013-07-01,2013,7,0,0,1,0,3,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,7,7,9,213,0.0,0.0,0.0046948356807511,0.0,0.0140845070422535,0.0,0.0,0.0,0.0093896713615023,0.0046948356807511,0.0046948356807511,0.0,0.0,0.0,0.0046948356807511,0.0,0.0,0.0,0.0,0.0
2013-08-01,2013,8,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,5,5,6,169,0.0,0.0,0.0059171597633136,0.0,0.0,0.0,0.0059171597633136,0.0,0.0,0.0,0.0,0.0118343195266272,0.0,0.0,0.0,0.0,0.0118343195266272,0.0,0.0,0.0
2013-09-01,2013,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-01,2013,10,0,0,0,0,7,0,1,0,2,1,2,1,0,0,0,0,0,0,0,0,9,9,14,184,0.0,0.0,0.0,0.0,0.0380434782608695,0.0,0.0054347826086956,0.0,0.0108695652173913,0.0054347826086956,0.0108695652173913,0.0054347826086956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-01,2013,11,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,4,5,142,0.0,0.0070422535211267,0.0,0.0,0.0070422535211267,0.0,0.0,0.0,0.0140845070422535,0.0,0.0070422535211267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-01,2013,12,0,0,0,0,3,0,2,0,3,0,1,1,0,0,0,0,0,0,0,0,9,9,10,182,0.0,0.0,0.0,0.0,0.0164835164835164,0.0,0.0109890109890109,0.0,0.0164835164835164,0.0,0.0054945054945054,0.0054945054945054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-01,2014,1,0,0,1,0,0,0,4,0,1,0,0,1,0,1,0,0,0,0,0,0,7,7,8,308,0.0,0.0,0.0032467532467532,0.0,0.0,0.0,0.0129870129870129,0.0,0.0032467532467532,0.0,0.0,0.0032467532467532,0.0,0.0032467532467532,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-01,2014,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047169811320754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-01,2014,3,0,0,0,0,1,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0,6,6,7,156,0.0,0.0,0.0,0.0,0.0064102564102564,0.0,0.0064102564102564,0.0128205128205128,0.0,0.0,0.0128205128205128,0.0064102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01,2014,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072992700729927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-01,2014,5,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,4,194,0.0,0.0,0.0051546391752577,0.0,0.0,0.0,0.0103092783505154,0.0,0.0,0.0,0.0051546391752577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-01,2014,6,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,3,4,143,0.0,0.0,0.0,0.0,0.0069930069930069,0.0,0.0,0.0,0.0069930069930069,0.0,0.0069930069930069,0.0069930069930069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-01,2014,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-01,2014,8,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,123,0.0,0.0,0.008130081300813,0.0,0.008130081300813,0.0,0.0,0.0,0.008130081300813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-01,2014,9,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,5,5,5,132,0.0,0.0075757575757575,0.0,0.0,0.0075757575757575,0.0,0.0,0.0,0.0,0.0,0.0151515151515151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075757575757575,0.0
2014-10-01,2014,10,0,0,0,0,1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,6,6,6,156,0.0,0.0,0.0,0.0,0.0064102564102564,0.0,0.0064102564102564,0.0,0.0192307692307692,0.0,0.0064102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-01,2014,11,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,2,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064935064935064,0.0,0.0064935064935064,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-01,2014,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,2,3,146,0.0,0.0,0.0,0.0,0.0068493150684931,0.0,0.0,0.0,0.0068493150684931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068493150684931,0.0,0.0,0.0
2015-01-01,2015,1,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,1,0,0,1,0,5,5,7,207,0.0,0.0,0.0,0.0,0.0048309178743961,0.0,0.0,0.0,0.0096618357487922,0.0,0.0,0.0048309178743961,0.0,0.0048309178743961,0.0,0.0048309178743961,0.0,0.0,0.0048309178743961,0.0
2015-02-01,2015,2,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,3,4,173,0.0057803468208092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057803468208092,0.0,0.0057803468208092,0.0,0.0057803468208092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-01,2015,3,1,1,0,0,1,0,2,0,5,0,2,1,0,2,0,0,0,0,0,0,12,12,15,235,0.0042553191489361,0.0042553191489361,0.0,0.0,0.0042553191489361,0.0,0.0085106382978723,0.0,0.0212765957446808,0.0,0.0085106382978723,0.0042553191489361,0.0,0.0085106382978723,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-01,2015,4,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,6,6,7,203,0.0049261083743842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0197044334975369,0.0098522167487684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-01,2015,5,0,0,2,0,4,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,10,10,10,163,0.0,0.0,0.0122699386503067,0.0,0.0245398773006134,0.0,0.0,0.0,0.0122699386503067,0.0,0.0061349693251533,0.0,0.0061349693251533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-01,2015,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068027210884353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,2015,7,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4,4,6,289,0.0034602076124567,0.0,0.0,0.0,0.0034602076124567,0.0,0.0034602076124567,0.0034602076124567,0.0034602076124567,0.0,0.0034602076124567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-01,2015,8,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,5,5,183,0.0109289617486338,0.0,0.0,0.0,0.0054644808743169,0.0,0.0,0.0,0.0,0.0,0.0,0.0109289617486338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-01,2015,9,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,4,4,89,0.0112359550561797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0224719101123595,0.0112359550561797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-01,2015,10,0,0,0,0,2,0,0,1,2,0,1,10,0,0,0,0,0,0,0,0,15,15,16,131,0.0,0.0,0.0,0.0,0.015267175572519,0.0,0.0,0.0076335877862595,0.015267175572519,0.0,0.0076335877862595,0.0763358778625954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-01,2015,11,0,0,0,0,3,0,0,1,4,0,2,9,0,0,0,0,1,0,0,0,16,16,20,127,0.0,0.0,0.0,0.0,0.0236220472440944,0.0,0.0,0.0078740157480314,0.0314960629921259,0.0,0.0157480314960629,0.0708661417322834,0.0,0.0,0.0,0.0,0.0078740157480314,0.0,0.0,0.0
2015-12-01,2015,12,1,0,0,0,3,0,1,0,5,0,2,4,0,0,0,0,0,0,1,0,16,16,17,155,0.0064516129032258,0.0,0.0,0.0,0.0193548387096774,0.0,0.0064516129032258,0.0,0.032258064516129,0.0,0.0129032258064516,0.0258064516129032,0.0,0.0,0.0,0.0,0.0,0.0,0.0064516129032258,0.0
2016-01-01,2016,1,0,0,1,0,4,0,1,1,6,0,2,18,0,0,0,0,0,0,0,0,29,29,33,325,0.0,0.0,0.003076923076923,0.0,0.0123076923076923,0.0,0.003076923076923,0.003076923076923,0.0184615384615384,0.0,0.0061538461538461,0.0553846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,2016,2,1,0,2,0,5,0,0,0,8,0,5,10,0,0,0,1,1,0,1,0,26,26,34,269,0.0037174721189591,0.0,0.0074349442379182,0.0,0.0185873605947955,0.0,0.0,0.0,0.0297397769516728,0.0,0.0185873605947955,0.037174721189591,0.0,0.0,0.0,0.0037174721189591,0.0037174721189591,0.0,0.0037174721189591,0.0
2016-03-01,2016,3,1,1,0,1,4,0,0,0,1,0,1,13,0,0,0,2,0,0,0,0,22,22,24,224,0.0044642857142857,0.0044642857142857,0.0,0.0044642857142857,0.0178571428571428,0.0,0.0,0.0,0.0044642857142857,0.0,0.0044642857142857,0.0580357142857142,0.0,0.0,0.0,0.0089285714285714,0.0,0.0,0.0,0.0
2016-04-01,2016,4,2,0,0,0,6,0,0,0,3,0,4,12,0,0,0,0,0,0,0,0,21,21,27,257,0.0077821011673151,0.0,0.0,0.0,0.0233463035019455,0.0,0.0,0.0,0.0116731517509727,0.0,0.0155642023346303,0.046692607003891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-01,2016,5,1,0,0,0,0,0,0,2,4,0,2,1,0,0,1,0,0,0,0,0,10,10,11,164,0.0060975609756097,0.0,0.0,0.0,0.0,0.0,0.0,0.0121951219512195,0.024390243902439,0.0,0.0121951219512195,0.0060975609756097,0.0,0.0,0.0060975609756097,0.0,0.0,0.0,0.0,0.0
2016-06-01,2016,6,0,0,0,0,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,5,5,7,251,0.0,0.0,0.0,0.0,0.0079681274900398,0.0,0.0,0.0,0.0039840637450199,0.0,0.0119521912350597,0.0039840637450199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-01,2016,7,0,0,0,0,4,0,0,2,4,0,1,0,1,0,2,0,0,0,0,0,12,12,14,227,0.0,0.0,0.0,0.0,0.0176211453744493,0.0,0.0,0.0088105726872246,0.0176211453744493,0.0,0.0044052863436123,0.0,0.0044052863436123,0.0,0.0088105726872246,0.0,0.0,0.0,0.0,0.0
2016-08-01,2016,8,3,0,0,0,2,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,10,10,10,372,0.0080645161290322,0.0,0.0,0.0,0.0053763440860215,0.0,0.0053763440860215,0.0,0.0,0.0,0.0,0.0026881720430107,0.0,0.0026881720430107,0.0,0.0,0.0,0.0,0.0026881720430107,0.0
2016-09-01,2016,9,1,0,1,0,3,0,0,1,1,0,1,2,0,0,0,0,0,0,1,0,9,9,11,274,0.0036496350364963,0.0,0.0036496350364963,0.0,0.010948905109489,0.0,0.0,0.0036496350364963,0.0036496350364963,0.0,0.0036496350364963,0.0072992700729927,0.0,0.0,0.0,0.0,0.0,0.0,0.0036496350364963,0.0
2016-10-01,2016,10,0,0,0,0,1,0,1,1,3,0,2,1,0,0,0,0,1,0,0,0,10,10,10,432,0.0,0.0,0.0,0.0,0.0023148148148148,0.0,0.0023148148148148,0.0023148148148148,0.0069444444444444,0.0,0.0046296296296296,0.0023148148148148,0.0,0.0,0.0,0.0,0.0023148148148148,0.0,0.0,0.0
2016-11-01,2016,11,0,0,0,0,2,0,0,0,2,1,3,1,0,0,0,0,1,0,0,0,9,9,10,274,0.0,0.0,0.0,0.0,0.0072992700729927,0.0,0.0,0.0,0.0072992700729927,0.0036496350364963,0.010948905109489,0.0036496350364963,0.0,0.0,0.0,0.0,0.0036496350364963,0.0,0.0,0.0
2016-12-01,2016,12,0,1,0,0,3,0,3,0,1,0,0,1,0,1,0,0,0,0,1,0,11,11,11,308,0.0,0.0032467532467532,0.0,0.0,0.0097402597402597,0.0,0.0097402597402597,0.0,0.0032467532467532,0.0,0.0,0.0032467532467532,0.0,0.0032467532467532,0.0,0.0,0.0,0.0,0.0032467532467532,0.0
2017-01-01,2017,1,1,1,1,0,3,0,1,1,2,0,2,4,0,0,0,0,0,0,1,0,16,16,17,325,0.003076923076923,0.003076923076923,0.003076923076923,0.0,0.0092307692307692,0.0,0.003076923076923,0.003076923076923,0.0061538461538461,0.0,0.0061538461538461,0.0123076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.003076923076923,0.0
2017-02-01,2017,2,0,0,1,0,3,0,1,0,4,0,6,3,0,0,0,0,0,0,1,0,17,17,19,273,0.0,0.0,0.0036630036630036,0.0,0.0109890109890109,0.0,0.0036630036630036,0.0,0.0146520146520146,0.0,0.0219780219780219,0.0109890109890109,0.0,0.0,0.0,0.0,0.0,0.0,0.0036630036630036,0.0
2017-03-01,2017,3,19,1,0,0,3,0,14,2,1,1,3,6,1,1,0,0,0,0,0,0,51,51,52,377,0.0503978779840848,0.0026525198938992,0.0,0.0,0.0079575596816976,0.0,0.0371352785145888,0.0053050397877984,0.0026525198938992,0.0026525198938992,0.0079575596816976,0.0159151193633952,0.0026525198938992,0.0026525198938992,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-01,2017,4,1,0,0,0,1,0,0,0,3,0,1,8,0,0,0,0,0,0,0,0,13,13,14,298,0.0033557046979865,0.0,0.0,0.0,0.0033557046979865,0.0,0.0,0.0,0.0100671140939597,0.0,0.0033557046979865,0.0268456375838926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-01,2017,5,1,0,0,0,5,0,4,1,4,0,2,4,0,0,2,0,0,0,1,0,21,21,24,343,0.0029154518950437,0.0,0.0,0.0,0.0145772594752186,0.0,0.0116618075801749,0.0029154518950437,0.0116618075801749,0.0,0.0058309037900874,0.0116618075801749,0.0,0.0,0.0058309037900874,0.0,0.0,0.0,0.0029154518950437,0.0
2017-06-01,2017,6,2,0,0,0,0,0,1,0,1,0,3,9,0,1,0,0,1,0,0,0,17,17,18,241,0.0082987551867219,0.0,0.0,0.0,0.0,0.0,0.0041493775933609,0.0,0.0041493775933609,0.0,0.0124481327800829,0.0373443983402489,0.0,0.0041493775933609,0.0,0.0,0.0041493775933609,0.0,0.0,0.0
2017-07-01,2017,7,0,1,1,0,5,0,0,0,1,0,1,10,0,0,0,0,0,0,0,0,18,18,19,463,0.0,0.0021598272138228,0.0021598272138228,0.0,0.0107991360691144,0.0,0.0,0.0,0.0021598272138228,0.0,0.0021598272138228,0.0215982721382289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-01,2017,8,3,0,0,0,1,0,0,0,2,0,1,9,0,0,1,0,0,1,0,0,17,17,18,345,0.008695652173913,0.0,0.0,0.0,0.0028985507246376,0.0,0.0,0.0,0.0057971014492753,0.0,0.0028985507246376,0.0260869565217391,0.0,0.0,0.0028985507246376,0.0,0.0,0.0028985507246376,0.0,0.0
2017-09-01,2017,9,1,0,0,0,7,1,0,1,1,0,1,5,1,1,0,0,0,0,0,0,16,16,19,332,0.003012048192771,0.0,0.0,0.0,0.0210843373493975,0.003012048192771,0.0,0.003012048192771,0.003012048192771,0.0,0.003012048192771,0.0150602409638554,0.003012048192771,0.003012048192771,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-01,2017,10,2,0,1,0,4,0,1,2,3,0,0,2,0,0,0,0,0,0,0,0,12,12,15,382,0.0052356020942408,0.0,0.0026178010471204,0.0,0.0104712041884816,0.0,0.0026178010471204,0.0052356020942408,0.0078534031413612,0.0,0.0,0.0052356020942408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-01,2017,11,0,1,0,0,4,0,1,0,1,0,2,2,0,1,1,0,0,0,0,0,11,11,13,362,0.0,0.0027624309392265,0.0,0.0,0.011049723756906,0.0,0.0027624309392265,0.0,0.0027624309392265,0.0,0.005524861878453,0.005524861878453,0.0,0.0027624309392265,0.0027624309392265,0.0,0.0,0.0,0.0,0.0
2017-12-01,2017,12,0,1,0,0,2,0,0,0,1,0,1,3,0,0,1,0,1,0,0,0,9,9,10,406,0.0,0.0024630541871921,0.0,0.0,0.0049261083743842,0.0,0.0,0.0,0.0024630541871921,0.0,0.0024630541871921,0.0073891625615763,0.0,0.0,0.0024630541871921,0.0,0.0024630541871921,0.0,0.0,0.0
2018-01-01,2018,1,1,1,0,0,0,0,1,1,3,1,1,0,0,1,0,0,0,0,0,1,10,10,11,521,0.0019193857965451,0.0019193857965451,0.0,0.0,0.0,0.0,0.0019193857965451,0.0019193857965451,0.0057581573896353,0.0019193857965451,0.0019193857965451,0.0,0.0,0.0019193857965451,0.0,0.0,0.0,0.0,0.0,0.0019193857965451
2018-02-01,2018,2,0,0,0,0,3,0,1,1,3,0,1,1,1,0,0,0,0,0,0,0,10,10,11,483,0.0,0.0,0.0,0.0,0.0062111801242236,0.0,0.0020703933747412,0.0020703933747412,0.0062111801242236,0.0,0.0020703933747412,0.0020703933747412,0.0020703933747412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-01,2018,3,0,3,1,0,5,0,2,0,3,1,3,1,0,0,0,1,1,0,0,0,17,17,21,533,0.0,0.0056285178236397,0.0018761726078799,0.0,0.0093808630393996,0.0,0.0037523452157598,0.0,0.0056285178236397,0.0018761726078799,0.0056285178236397,0.0018761726078799,0.0,0.0,0.0,0.0018761726078799,0.0018761726078799,0.0,0.0,0.0
2018-04-01,2018,4,0,0,0,0,7,0,0,0,5,0,4,2,0,0,0,0,1,0,0,0,15,15,19,497,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0,0.0,0.0100603621730382,0.0,0.0080482897384305,0.0040241448692152,0.0,0.0,0.0,0.0,0.0020120724346076,0.0,0.0,0.0
2018-05-01,2018,5,2,0,0,0,2,0,10,1,3,1,0,1,0,1,0,0,0,0,2,0,21,21,23,420,0.0047619047619047,0.0,0.0,0.0,0.0047619047619047,0.0,0.0238095238095238,0.0023809523809523,0.0071428571428571,0.0023809523809523,0.0,0.0023809523809523,0.0,0.0023809523809523,0.0,0.0,0.0,0.0,0.0047619047619047,0.0
2018-06-01,2018,6,2,0,0,0,7,0,1,0,3,0,2,1,1,0,0,0,0,0,1,0,16,16,18,746,0.002680965147453,0.0,0.0,0.0,0.0093833780160857,0.0,0.0013404825737265,0.0,0.0040214477211796,0.0,0.002680965147453,0.0013404825737265,0.0013404825737265,0.0,0.0,0.0,0.0,0.0,0.0013404825737265,0.0
2018-07-01,2018,7,0,0,0,0,2,1,10,1,3,0,1,0,0,0,0,2,0,0,0,0,17,17,20,811,0.0,0.0,0.0,0.0,0.002466091245376,0.001233045622688,0.0123304562268803,0.001233045622688,0.0036991368680641,0.0,0.001233045622688,0.0,0.0,0.0,0.0,0.002466091245376,0.0,0.0,0.0,0.0
2018-08-01,2018,8,3,1,0,0,7,1,4,2,9,1,3,1,0,0,0,0,0,0,1,0,28,28,33,503,0.0059642147117296,0.0019880715705765,0.0,0.0,0.0139165009940357,0.0019880715705765,0.0079522862823061,0.003976143141153,0.0178926441351888,0.0019880715705765,0.0059642147117296,0.0019880715705765,0.0,0.0,0.0,0.0,0.0,0.0,0.0019880715705765,0.0
