country,influencer,date,year,month,-999,arms_transfer_security_aid_assistance,bribery_economic_corruption,cyber_attack,diplomatic_action,diplomatic_mediation,diplomatic_meeting,diplomatic_statement,diplomatic_ties,foreign_aid_assistance,foreign_investment,intelligence_counterintelligence,joint_security_force_exercise,media_campaign_intervention,military_activity,political_process_policy_intervention,security_engagement,social_academic_cultural_activity,tech_transfer_investment,trade_agreement_exchange,trade_financial_sanction,transnational_organization_crime,-999Norm,arms_transfer_security_aid_assistanceNorm,bribery_economic_corruptionNorm,cyber_attackNorm,diplomatic_actionNorm,diplomatic_mediationNorm,diplomatic_meetingNorm,diplomatic_statementNorm,diplomatic_tiesNorm,foreign_aid_assistanceNorm,foreign_investmentNorm,intelligence_counterintelligenceNorm,joint_security_force_exerciseNorm,media_campaign_interventionNorm,military_activityNorm,political_process_policy_interventionNorm,security_engagementNorm,social_academic_cultural_activityNorm,tech_transfer_investmentNorm,trade_agreement_exchangeNorm,trade_financial_sanctionNorm,transnational_organization_crimeNorm
Bangladesh,Combined,2012-01-01,2012,1,4062,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.999016232169208,0.0,0.0,0.0,0.0,0.0,0.0002459419576979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002459419576979,0.0,0.0002459419576979,0.0,0.0
Bangladesh,Combined,2012-02-01,2012,2,3517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9873666479505896,0.0002807411566535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,Combined,2012-03-01,2012,3,3947,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0.9977249747219412,0.0,0.0,0.0,0.0,0.0,0.0002527805864509,0.0005055611729019,0.0002527805864509,0.0,0.0002527805864509,0.0,0.0002527805864509,0.0,0.0,0.0,0.0,0.0002527805864509,0.0,0.0,0.0002527805864509,0.0
Bangladesh,Combined,2012-04-01,2012,4,3563,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.9897222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002777777777777,0.0,0.0002777777777777,0.0,0.0,0.0,0.0,0.0,0.0002777777777777,0.0,0.0,0.0
Bangladesh,Combined,2012-05-01,2012,5,3560,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9910913140311804,0.0,0.0,0.0,0.0,0.0,0.0002783964365256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,Combined,2012-06-01,2012,6,3411,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0.9915697674418604,0.0,0.0,0.0,0.0,0.0002906976744186,0.0,0.0002906976744186,0.0,0.0,0.0005813953488372,0.0,0.0,0.0,0.0002906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,Combined,2012-07-01,2012,7,3674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9916329284750336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,Combined,2012-08-01,2012,8,3249,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.9987703658161696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003074085459575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003074085459575,0.0003074085459575
Bangladesh,Combined,2012-09-01,2012,9,3767,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0.9952443857331572,0.0,0.0,0.0,0.0,0.0,0.0,0.0002642007926023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002642007926023,0.0,0.0,0.0013210039630118,0.0,0.0
Bangladesh,Combined,2012-10-01,2012,10,3502,0,0,0,1,1,2,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0.9889861621011014,0.0,0.0,0.0,0.0002824060999717,0.0002824060999717,0.0005648121999435,0.0,0.0,0.0,0.001129624399887,0.0,0.0,0.0,0.0002824060999717,0.0,0.0,0.0,0.0,0.0002824060999717,0.0,0.0
Bangladesh,Combined,2012-11-01,2012,11,3730,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.99493198186183,0.0005334755934915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010669511869831,0.0,0.0002667377967457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,Combined,2012-12-01,2012,12,3694,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9962243797195254,0.0,0.0,0.0,0.0,0.0,0.0,0.000269687162891,0.0,0.0,0.000269687162891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,Combined,2013-01-01,2013,1,3602,6,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.9884742041712404,0.0016465422612513,0.0,0.0,0.0,0.0,0.0008232711306256,0.0,0.0,0.0,0.0008232711306256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,Combined,2013-02-01,2013,2,3439,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.9913519746324588,0.0,0.0,0.0002882675122513,0.0,0.0,0.0,0.0,0.0,0.0,0.0005765350245027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,Combined,2013-03-01,2013,3,4061,2,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0.9958312898479648,0.0004904364884747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009808729769494,0.0,0.0004904364884747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,Combined,2013-04-01,2013,4,3919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9972010178117048,0.0002544529262086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002544529262086,0.0,0.0,0.0,0.0
Bangladesh,Combined,2013-05-01,2013,5,5338,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9973841554559044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001868460388639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001868460388639,0.0
Bangladesh,Combined,2013-06-01,2013,6,9879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0.9945635759589248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003020235578375,0.0,0.0001006745192791,0.0,0.0
Bangladesh,Combined,2013-07-01,2013,7,10504,0,1,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0.990849919818885,0.0,9.433072351664936e-05,0.0,0.0,0.0,0.0001886614470332,0.0,0.0,0.0,0.0001886614470332,0.0,0.0001886614470332,0.0,0.0,0.0,0.0,0.0001886614470332,0.0,0.0,0.0,0.0
Bangladesh,Combined,2013-08-01,2013,8,9349,0,0,0,0,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.9941514249255636,0.0,0.0,0.0,0.0,0.0002126754572522,0.0003190131858783,0.0,0.0,0.0,0.0,0.0,0.0002126754572522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,Combined,2013-09-01,2013,9,8355,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0.9866556447803496,0.0,0.0,0.0,0.0,0.0,0.0003542749173358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001180916391119,0.0,0.0,0.0001180916391119,0.0002361832782239,0.0,0.0
Bangladesh,Combined,2013-10-01,2013,10,8089,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0.985021919142718,0.0,0.0,0.0,0.0,0.0,0.0,0.0001217730150998,0.0,0.0,0.0,0.0,0.0001217730150998,0.0,0.0,0.0,0.0,0.0,0.0,0.0002435460301997,0.0,0.0
Bangladesh,Combined,2013-11-01,2013,11,8244,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9867145421903052,0.0,0.0,0.0,0.0,0.0001196888090963,0.0002393776181926,0.0002393776181926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,Combined,2013-12-01,2013,12,9001,0,0,0,1,0,3,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0.9860867659947414,0.0,0.0,0.0,0.0001095530236634,0.0,0.0003286590709903,0.0002191060473269,0.0,0.0,0.0002191060473269,0.0,0.0001095530236634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,Combined,2014-01-01,2014,1,11371,2,0,0,0,0,2,4,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0.99007400957771,0.0001741401828471,0.0,0.0,0.0,0.0,0.0001741401828471,0.0003482803656943,0.0,0.0,0.0,8.7070091423596e-05,8.7070091423596e-05,0.0,8.7070091423596e-05,0.0,0.0,0.0,0.0,8.7070091423596e-05,0.0,8.7070091423596e-05
Bangladesh,Combined,2014-02-01,2014,2,9836,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0.9899355877616748,0.0001006441223832,0.0,0.0,0.0,0.0,0.0,0.0001006441223832,0.0,0.0,0.0002012882447665,0.0,0.0,0.0,0.0001006441223832,0.0,0.0,0.0,0.0,0.0001006441223832,0.0,0.0001006441223832
Bangladesh,Combined,2014-03-01,2014,3,10487,3,0,0,1,1,1,4,1,0,1,0,4,0,1,2,0,1,0,2,0,0,0.9906480256943132,0.0002833931607783,0.0,0.0,9.446438692612884e-05,9.446438692612884e-05,9.446438692612884e-05,0.0003778575477045,9.446438692612884e-05,0.0,9.446438692612884e-05,0.0,0.0003778575477045,0.0,9.446438692612884e-05,0.0001889287738522,0.0,9.446438692612884e-05,0.0,0.0001889287738522,0.0,0.0
