country,influencer,date,year,month,-999,arms_transfer_security_aid_assistance,bribery_economic_corruption,cyber_attack,diplomatic_action,diplomatic_mediation,diplomatic_meeting,diplomatic_statement,diplomatic_ties,foreign_aid_assistance,foreign_investment,intelligence_counterintelligence,joint_security_force_exercise,media_campaign_intervention,military_activity,political_process_policy_intervention,security_engagement,social_academic_cultural_activity,tech_transfer_investment,trade_agreement_exchange,trade_financial_sanction,transnational_organization_crime,-999Norm,arms_transfer_security_aid_assistanceNorm,bribery_economic_corruptionNorm,cyber_attackNorm,diplomatic_actionNorm,diplomatic_mediationNorm,diplomatic_meetingNorm,diplomatic_statementNorm,diplomatic_tiesNorm,foreign_aid_assistanceNorm,foreign_investmentNorm,intelligence_counterintelligenceNorm,joint_security_force_exerciseNorm,media_campaign_interventionNorm,military_activityNorm,political_process_policy_interventionNorm,security_engagementNorm,social_academic_cultural_activityNorm,tech_transfer_investmentNorm,trade_agreement_exchangeNorm,trade_financial_sanctionNorm,transnational_organization_crimeNorm
Albania,Combined,2012-01-01,2012,1,1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9991166077738516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,Combined,2012-02-01,2012,2,1132,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.999117387466902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008826125330979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,Combined,2012-03-01,2012,3,1325,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9984928409947248,0.0,0.0,0.0,0.0,0.0,0.0007535795026375,0.0,0.0007535795026375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,Combined,2012-04-01,2012,4,1317,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9984836997725548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007581501137225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,Combined,2012-05-01,2012,5,1267,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.9976377952755906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023622047244094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,Combined,2012-06-01,2012,6,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,Combined,2012-07-01,2012,7,1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9992614475627768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,Combined,2012-08-01,2012,8,1411,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.9985845718329794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007077140835102,0.0,0.0007077140835102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,Combined,2012-09-01,2012,9,1756,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9988623435722412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005688282138794,0.0,0.0005688282138794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,Combined,2012-10-01,2012,10,1802,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.9988913525498893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005543237250554,0.0,0.0,0.0,0.0,0.0,0.0,0.0005543237250554,0.0,0.0
Albania,Combined,2012-11-01,2012,11,1844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,Combined,2012-12-01,2012,12,1878,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.9984051036682616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005316321105794,0.0,0.0,0.0,0.0005316321105794,0.0,0.0,0.0005316321105794,0.0,0.0,0.0,0.0
Albania,Combined,2013-01-01,2013,1,1732,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.9976958525345622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005760368663594,0.0,0.0,0.0,0.0005760368663594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,Combined,2013-02-01,2013,2,1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,Combined,2013-03-01,2013,3,2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,Combined,2013-04-01,2013,4,2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,Combined,2013-05-01,2013,5,2089,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.998565965583174,0.0,0.0,0.0,0.0004780114722753,0.0004780114722753,0.0,0.0,0.0,0.0,0.0004780114722753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,Combined,2013-06-01,2013,6,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9964646464646464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,Combined,2013-07-01,2013,7,1845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9989171629669734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,Combined,2013-08-01,2013,8,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.998624484181568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013755158184319
Albania,Combined,2013-09-01,2013,9,1633,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0.996947496947497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012210012210012,0.0,0.0006105006105006,0.0,0.0,0.0,0.0,0.0,0.0,0.0012210012210012,0.0,0.0
Albania,Combined,2013-10-01,2013,10,1972,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9989868287740628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005065856129685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,Combined,2013-11-01,2013,11,2032,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.996078431372549,0.0004901960784313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004901960784313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,Combined,2013-12-01,2013,12,1952,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0.9974450689831376,0.0005109862033725,0.0,0.0,0.0,0.0,0.0,0.0005109862033725,0.0,0.0,0.0005109862033725,0.0,0.001021972406745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,Combined,2014-01-01,2014,1,1874,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9994666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,Combined,2014-02-01,2014,2,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,Combined,2014-03-01,2014,3,2017,0,0,0,0,0,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.9950666008880118,0.0,0.0,0.0,0.0,0.0,0.0,0.002466699555994,0.0,0.0,0.0,0.0,0.0004933399111988,0.0,0.0004933399111988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,Combined,2014-04-01,2014,4,2155,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0.997223507635354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013882461823229,0.0,0.0,0.0004627487274409,0.0,0.0004627487274409,0.0,0.0
Albania,Combined,2014-05-01,2014,5,2601,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0.997698504027618,0.0,0.0,0.0,0.0003835826620636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003835826620636,0.0,0.0,0.0,0.0,0.0003835826620636,0.0,0.0003835826620636,0.0007671653241273,0.0
Albania,Combined,2014-06-01,2014,6,2298,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0.9973958333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013020833333333,0.0,0.0,0.0,0.0004340277777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,Combined,2014-07-01,2014,7,2477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
