influencer,country,source,date,rai_999,arms_transfer_security_aid_assistance,bribery_economic_corruption,cyber_attack,diplomatic_action,diplomatic_mediation,diplomatic_meeting,diplomatic_statement,diplomatic_ties,foreign_aid_assistance,foreign_investment,intelligence_counterintelligence,joint_security_force_exercise,media_campaign_intervention,military_activity,political_process_policy_intervention,security_engagement,social_academic_cultural_activity,tech_transfer_investment,trade_agreement_exchange,trade_financial_sanction,transnational_organization_crime,total_articles
Combined,DR Congo,7sur7.cd,2012-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2012-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2012-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2012-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2012-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2012-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2012-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2012-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2012-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2012-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2012-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2012-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2013-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2013-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2013-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2013-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2013-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2013-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2013-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2013-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2013-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2013-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2013-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2013-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2014-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2014-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2014-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2014-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2014-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2014-06-01,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150
Combined,DR Congo,7sur7.cd,2014-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2014-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2014-09-01,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657
Combined,DR Congo,7sur7.cd,2014-10-01,876,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,877
Combined,DR Congo,7sur7.cd,2014-11-01,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,758
Combined,DR Congo,7sur7.cd,2014-12-01,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629
Combined,DR Congo,7sur7.cd,2015-01-01,604,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,606
Combined,DR Congo,7sur7.cd,2015-02-01,681,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,682
Combined,DR Congo,7sur7.cd,2015-03-01,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707
Combined,DR Congo,7sur7.cd,2015-04-01,700,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,702
Combined,DR Congo,7sur7.cd,2015-05-01,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625
Combined,DR Congo,7sur7.cd,2015-06-01,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725
Combined,DR Congo,7sur7.cd,2015-07-01,734,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,737
Combined,DR Congo,7sur7.cd,2015-08-01,658,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660
Combined,DR Congo,7sur7.cd,2015-09-01,723,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,725
Combined,DR Congo,7sur7.cd,2015-10-01,836,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,839
Combined,DR Congo,7sur7.cd,2015-11-01,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816
Combined,DR Congo,7sur7.cd,2015-12-01,752,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,753
Combined,DR Congo,7sur7.cd,2016-01-01,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348
Combined,DR Congo,7sur7.cd,2016-02-01,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267
Combined,DR Congo,7sur7.cd,2016-03-01,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325
Combined,DR Congo,7sur7.cd,2016-04-01,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259
Combined,DR Congo,7sur7.cd,2016-05-01,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179
Combined,DR Congo,7sur7.cd,2016-06-01,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223
Combined,DR Congo,7sur7.cd,2016-07-01,207,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,208
Combined,DR Congo,7sur7.cd,2016-08-01,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,179
Combined,DR Congo,7sur7.cd,2016-09-01,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
Combined,DR Congo,7sur7.cd,2016-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2016-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2016-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2017-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2017-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2017-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2017-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2017-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2017-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2017-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2017-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2017-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2018-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2018-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2018-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2018-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2018-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2018-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combined,DR Congo,7sur7.cd,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
