influencer,country,source,date,rai_999,arms_transfer_security_aid_assistance,bribery_economic_corruption,cyber_attack,diplomatic_action,diplomatic_mediation,diplomatic_meeting,diplomatic_statement,diplomatic_ties,foreign_aid_assistance,foreign_investment,intelligence_counterintelligence,joint_security_force_exercise,media_campaign_intervention,military_activity,political_process_policy_intervention,security_engagement,social_academic_cultural_activity,tech_transfer_investment,trade_agreement_exchange,trade_financial_sanction,transnational_organization_crime,total_articles
Combined,Paraguay,abc.com.py,2012-01-01,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
Combined,Paraguay,abc.com.py,2012-02-01,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
Combined,Paraguay,abc.com.py,2012-03-01,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
Combined,Paraguay,abc.com.py,2012-04-01,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
Combined,Paraguay,abc.com.py,2012-05-01,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
Combined,Paraguay,abc.com.py,2012-06-01,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
Combined,Paraguay,abc.com.py,2012-07-01,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
Combined,Paraguay,abc.com.py,2012-08-01,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
Combined,Paraguay,abc.com.py,2012-09-01,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
Combined,Paraguay,abc.com.py,2012-10-01,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
Combined,Paraguay,abc.com.py,2012-11-01,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
Combined,Paraguay,abc.com.py,2012-12-01,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Combined,Paraguay,abc.com.py,2013-01-01,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
Combined,Paraguay,abc.com.py,2013-02-01,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
Combined,Paraguay,abc.com.py,2013-03-01,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
Combined,Paraguay,abc.com.py,2013-04-01,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
Combined,Paraguay,abc.com.py,2013-05-01,136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,137
Combined,Paraguay,abc.com.py,2013-06-01,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
Combined,Paraguay,abc.com.py,2013-07-01,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
Combined,Paraguay,abc.com.py,2013-08-01,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
Combined,Paraguay,abc.com.py,2013-09-01,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
Combined,Paraguay,abc.com.py,2013-10-01,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211
Combined,Paraguay,abc.com.py,2013-11-01,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197
Combined,Paraguay,abc.com.py,2013-12-01,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
Combined,Paraguay,abc.com.py,2014-01-01,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145
Combined,Paraguay,abc.com.py,2014-02-01,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
Combined,Paraguay,abc.com.py,2014-03-01,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208
Combined,Paraguay,abc.com.py,2014-04-01,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185
Combined,Paraguay,abc.com.py,2014-05-01,187,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,188
Combined,Paraguay,abc.com.py,2014-06-01,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202
Combined,Paraguay,abc.com.py,2014-07-01,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231
Combined,Paraguay,abc.com.py,2014-08-01,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234
Combined,Paraguay,abc.com.py,2014-09-01,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204
Combined,Paraguay,abc.com.py,2014-10-01,284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285
Combined,Paraguay,abc.com.py,2014-11-01,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185
Combined,Paraguay,abc.com.py,2014-12-01,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248
Combined,Paraguay,abc.com.py,2015-01-01,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263
Combined,Paraguay,abc.com.py,2015-02-01,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224
Combined,Paraguay,abc.com.py,2015-03-01,395,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,397
Combined,Paraguay,abc.com.py,2015-04-01,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437
Combined,Paraguay,abc.com.py,2015-05-01,454,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,456
Combined,Paraguay,abc.com.py,2015-06-01,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478
Combined,Paraguay,abc.com.py,2015-07-01,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622
Combined,Paraguay,abc.com.py,2015-08-01,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416
Combined,Paraguay,abc.com.py,2015-09-01,411,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412
Combined,Paraguay,abc.com.py,2015-10-01,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464
Combined,Paraguay,abc.com.py,2015-11-01,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493
Combined,Paraguay,abc.com.py,2015-12-01,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383
Combined,Paraguay,abc.com.py,2016-01-01,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328
Combined,Paraguay,abc.com.py,2016-02-01,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350
Combined,Paraguay,abc.com.py,2016-03-01,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378
Combined,Paraguay,abc.com.py,2016-04-01,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379
Combined,Paraguay,abc.com.py,2016-05-01,492,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,494
Combined,Paraguay,abc.com.py,2016-06-01,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533
Combined,Paraguay,abc.com.py,2016-07-01,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469
Combined,Paraguay,abc.com.py,2016-08-01,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469
Combined,Paraguay,abc.com.py,2016-09-01,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524
Combined,Paraguay,abc.com.py,2016-10-01,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433
Combined,Paraguay,abc.com.py,2016-11-01,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455
Combined,Paraguay,abc.com.py,2016-12-01,666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,667
Combined,Paraguay,abc.com.py,2017-01-01,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650
Combined,Paraguay,abc.com.py,2017-02-01,966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,967
Combined,Paraguay,abc.com.py,2017-03-01,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633
Combined,Paraguay,abc.com.py,2017-04-01,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805
Combined,Paraguay,abc.com.py,2017-05-01,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518
Combined,Paraguay,abc.com.py,2017-06-01,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595
Combined,Paraguay,abc.com.py,2017-07-01,1051,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1052
Combined,Paraguay,abc.com.py,2017-08-01,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454
Combined,Paraguay,abc.com.py,2017-09-01,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,811
Combined,Paraguay,abc.com.py,2017-10-01,517,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,519
Combined,Paraguay,abc.com.py,2017-11-01,525,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,526
Combined,Paraguay,abc.com.py,2017-12-01,664,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,665
Combined,Paraguay,abc.com.py,2018-01-01,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299
Combined,Paraguay,abc.com.py,2018-02-01,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388
Combined,Paraguay,abc.com.py,2018-03-01,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,651
Combined,Paraguay,abc.com.py,2018-04-01,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594
Combined,Paraguay,abc.com.py,2018-05-01,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906
Combined,Paraguay,abc.com.py,2018-06-01,1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1262
Combined,Paraguay,abc.com.py,2018-07-01,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573
Combined,Paraguay,abc.com.py,2018-08-01,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775
Combined,Paraguay,abc.com.py,2018-09-01,1240,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1242
Combined,Paraguay,abc.com.py,2018-10-01,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853
Combined,Paraguay,abc.com.py,2018-11-01,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652
Combined,Paraguay,abc.com.py,2018-12-01,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634
