country,source,date,arrest,protest,legalaction,disaster,censor,electionactivity,electionirregularities,activism,martiallaw,cooperate,coup,violencenonlethal,violencelethal,corruption,legalchange,mobilizesecurity,purge,threaten,raid,cs_999,defamationcase,total_articles,ncr_arrest,ncr_cooperate,ncr_corruption,ncr_defamationcase,ncr_legalaction,ncr_legalchange,ncr_purge,ncr_raid,ncr_threaten,ncr_violencelethal,ncr_violencenonlethal
Indonesia,aljazeera.com,2012-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0
Indonesia,aljazeera.com,2012-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,6,0,0,0,0,1,0,0,0,0,0,0
Indonesia,aljazeera.com,2012-03-01,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0
Indonesia,aljazeera.com,2012-04-01,0,0,0,4,0,4,0,1,0,0,0,2,0,0,0,0,0,0,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0
Indonesia,aljazeera.com,2012-05-01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,1,0,0,0,1,0,0,0,0,0,0
Indonesia,aljazeera.com,2012-06-01,2,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,14,0,0,0,0,1,0,0,0,0,0,1
Indonesia,aljazeera.com,2012-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0
Indonesia,aljazeera.com,2012-08-01,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,12,0,17,0,0,0,0,1,0,0,0,0,0,0
Indonesia,aljazeera.com,2012-09-01,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,15,1,0,0,0,0,1,0,0,0,0,0
Indonesia,aljazeera.com,2012-10-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,1,0,0,0,0,0
Indonesia,aljazeera.com,2012-11-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0
Indonesia,aljazeera.com,2012-12-01,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0
Indonesia,aljazeera.com,2013-01-01,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0
Indonesia,aljazeera.com,2013-02-01,0,0,1,2,1,1,0,0,0,0,0,0,1,2,0,0,1,0,0,8,0,15,0,0,0,0,0,0,0,0,0,0,0
Indonesia,aljazeera.com,2013-03-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0
Indonesia,aljazeera.com,2013-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,8,0,0,1,0,1,0,0,0,0,0,0
Indonesia,aljazeera.com,2013-05-01,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,12,1,0,0,0,1,1,0,0,0,0,0
Indonesia,aljazeera.com,2013-06-01,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,15,0,0,0,0,0,0,0,0,0,0,0
Indonesia,aljazeera.com,2013-07-01,1,0,1,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0,16,0,0,0,0,1,0,0,0,0,0,0
Indonesia,aljazeera.com,2013-08-01,0,1,1,5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,6,0,17,0,0,0,0,0,1,0,0,0,0,0
Indonesia,aljazeera.com,2013-09-01,0,2,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,25,0,0,0,1,1,1,0,0,0,0,0
Indonesia,aljazeera.com,2013-10-01,1,1,1,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,18,0,26,0,0,0,0,0,0,0,0,0,0,1
Indonesia,aljazeera.com,2013-11-01,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,14,0,0,0,0,0,0,0,0,0,0,0
Indonesia,aljazeera.com,2013-12-01,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,12,0,2,0,0,0,0,0,0,0,0,0
Indonesia,aljazeera.com,2014-01-01,0,0,0,4,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,10,0,20,0,0,0,0,1,1,0,0,0,0,0
Indonesia,aljazeera.com,2014-02-01,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,12,0,0,0,0,1,0,0,0,0,0,0
Indonesia,aljazeera.com,2014-03-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0
Indonesia,aljazeera.com,2014-04-01,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0
Indonesia,aljazeera.com,2014-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,8,0,0,0,0,0,0,0,0,0,0,0
Indonesia,aljazeera.com,2014-06-01,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0
Indonesia,aljazeera.com,2014-07-01,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,19,0,0,1,0,1,0,0,0,0,0,0
Indonesia,aljazeera.com,2014-08-01,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Indonesia,aljazeera.com,2014-09-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0
Indonesia,aljazeera.com,2014-10-01,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0
Indonesia,aljazeera.com,2014-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,10,1,0,0,0,0,0,0,0,0,0,0
Indonesia,aljazeera.com,2014-12-01,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,13,0,19,0,0,0,0,0,0,0,0,0,0,0
Indonesia,aljazeera.com,2015-01-01,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,30,0,0,0,0,0,0,0,0,1,1,0
Indonesia,aljazeera.com,2015-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,1,0,0,0,0,0,0,0,0,0,1
Indonesia,aljazeera.com,2015-03-01,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,17,0,0,0,0,2,0,0,0,0,0,0
Indonesia,aljazeera.com,2015-04-01,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,17,0,25,1,0,0,0,0,0,0,0,0,2,0
Indonesia,aljazeera.com,2015-05-01,0,2,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,25,0,34,1,0,0,0,1,0,0,0,0,0,0
Indonesia,aljazeera.com,2015-06-01,0,0,1,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,6,0,13,0,0,0,0,0,1,0,0,0,0,1
Indonesia,aljazeera.com,2015-07-01,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0
Indonesia,aljazeera.com,2015-08-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,1,0,0,0,0,0,0
Indonesia,aljazeera.com,2015-09-01,1,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0
Indonesia,aljazeera.com,2015-10-01,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,7,0,0,0,0,0,0,0,0,0,0,0
Indonesia,aljazeera.com,2015-11-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,1
Indonesia,aljazeera.com,2015-12-01,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,1,0,0,0,0,0
Indonesia,aljazeera.com,2016-01-01,0,0,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0
Indonesia,aljazeera.com,2016-02-01,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,10,1,0,1,0,1,1,0,0,0,0,0
Indonesia,aljazeera.com,2016-03-01,1,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,6,0,13,1,0,1,0,0,0,0,0,0,0,0
Indonesia,aljazeera.com,2016-04-01,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0
Indonesia,aljazeera.com,2016-05-01,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0
Indonesia,aljazeera.com,2016-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,aljazeera.com,2016-07-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,1,0
Indonesia,aljazeera.com,2016-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
Indonesia,aljazeera.com,2016-09-01,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0
Indonesia,aljazeera.com,2016-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1
